Planlieferzeit Vertrag,Vertrag Fix1,Vertrag_Fix2,Gesamtbestand,Gesamtwert,Preiseinheit,WE-Bearbeitungszeit,Planlieferzeit Mat-Stamm,anomaly
0,0,0,200,52019,1,1,42,0
0,0,0,10,19973,1,1,999,0
0,0,0,10,19973,1,1,999,0
0,0,0,80,33139,1,1,35,1
0,0,0,20,13804,1,1,21,1
0,0,0,540,162878,1,1,35,1
0,0,0,10,4565,1,1,28,1
0,0,0,110,25586,1,1,45,1
0,0,0,20,41772,1,1,56,1
0,0,0,100,444,1,1,28,1
0,0,0,40,2584,1,1,42,1
0,0,0,10,20067,1,1,28,1
0,0,0,20,1688,1,1,21,1
0,0,0,10,846,1,1,28,1
0,0,0,100,3784,1,1,35,1
0,0,0,20,3666,1,1,21,1
0,0,0,20,2144,1,1,21,1
0,0,0,10,100,1,1,168,1
0,0,0,60,4005,1,1,28,1
0,0,0,540,41005,1,1,42,1
0,0,0,10,197,1,1,21,1
0,0,0,130,205804,1,1,42,1
0,0,0,410,2927707,1,1,84,1
0,0,0,50,13655,1,1,70,0
0,0,0,50,13655,1,1,70,0
0,0,0,40,8732,1,1,70,0
0,0,0,40,8732,1,1,70,0
0,0,0,50,10915,1,1,70,1
0,0,0,40,46532,1,1,56,1
0,0,0,10,3792,1,1,28,1
0,0,0,10,1676,1,1,56,1
0,0,0,260,60408,1,1,42,1
0,0,0,20,1130,1,1,35,1
0,0,0,40,128,1,1,28,1
0,0,0,250,8396,1,1,28,1
0,0,0,10,625,1,1,42,1
0,0,0,20,664,1,1,21,1
0,0,0,60,67758,1,1,35,1
0,0,0,160,10631,1,1,35,1
0,0,0,10,3016,1,1,28,1
0,0,0,10,1873,1,1,56,1
0,0,0,550,10648,1,1,56,1
0,0,0,280,38478,1,1,35,1
0,0,0,50,10425,1,1,42,1
0,0,0,10,269,1,1,168,1
0,0,0,40,12392,1,1,35,1
0,0,0,40,39128,1,1,56,1
0,0,0,80,102725,1,1,56,1
0,0,0,40,12724,1,1,21,1
0,0,0,30,2070,1,1,56,1
0,0,0,20,704,1,1,28,1
0,0,0,140,1093,1,1,42,1
0,0,0,150,13365,1,1,999,1
0,0,0,540,15053,1,1,999,1
0,0,0,2650,38591,1,1,42,1
0,0,0,10,11941,1,1,42,1
0,0,0,30,7005,1,1,42,1
0,0,0,10,289,1,1,42,1
0,0,0,20,3748,1,1,42,1
0,0,0,10,2939,1,1,42,1
0,0,0,10,471,1,1,42,1
0,0,0,170,41705,1,1,42,1
0,0,0,20,479,1,1,42,1
0,0,0,10,110,1,1,28,1
0,0,0,10,390,1,1,28,1
0,0,0,40,405,1,1,28,1
0,0,0,30,663,1,1,28,1
0,0,0,30,885,1,1,28,1
0,0,0,40,1914,1,1,28,1
0,0,0,10,145,1,1,28,1
0,0,0,10,216,1,1,28,1
0,0,0,20,9542,1,1,21,1
0,0,0,10,3439,1,1,49,1
0,0,0,10,3833,1,1,28,1
0,0,0,80,10416,1,1,28,1
0,0,0,10,2364,1,1,28,1
0,0,0,100,20325,1,1,28,0
0,0,0,10,470,1,1,21,1
0,0,0,20,6218,1,1,42,1
0,0,0,30,57983,1,1,42,1
0,0,0,20,1731,1,1,42,0
0,0,0,40,828,1,1,42,1
0,0,0,130,142561,1,1,28,1
0,0,0,120,36075,1,1,42,1
0,0,0,80,39528,1,1,35,1
0,0,0,40,311,1,1,56,1
0,0,0,20,7331,1,1,35,1
0,0,0,10,10700,1,1,56,1
0,0,0,500,103532,1,1,90,1
0,0,0,1600,133004,1,1,70,1
0,0,0,1770,149968,1,1,84,1
0,0,0,700,44948,1,1,84,1
0,0,0,140,53153,1,1,84,1
0,0,0,50,15722,1,1,70,1
0,0,0,160,105285,1,1,90,1
0,0,0,60,42017,1,1,140,1
0,0,0,20,30777,1,1,49,1
0,0,0,140,187887,1,1,168,1
0,0,0,280,21823,1,1,168,1
0,0,0,280,26206,1,1,168,1
0,0,0,660,27047,1,1,168,1
0,0,0,2800,45328,1,1,90,1
0,0,0,460,9179,1,1,90,1
0,0,0,560,2026,1,1,49,1
0,0,0,110,6845,1,1,90,1
0,0,0,140,19666,1,1,90,1
0,0,0,150,9704,1,1,90,1
0,0,0,2690,16041,1,1,90,1
0,0,0,230,4255,1,1,90,1
0,0,0,780,19145,1,1,49,1
0,0,0,50,9821,1,1,56,1
0,0,0,60,317389,1,1,84,1
0,0,0,900,56734,1,1,28,1
0,0,0,4360,203838,1,1,140,1
0,0,0,100,2336,1,1,14,1
0,0,0,1770,36799,1,1,21,1
0,0,0,360,24702,1,1,21,1
0,0,0,40,6982,1,1,21,1
0,0,0,20,39545,1,1,84,1
0,0,0,70,141379,1,1,84,1
0,0,0,110,30759,1,1,70,1
0,0,0,40,74071,1,1,70,1
0,0,0,80,19116,1,1,56,1
0,0,0,70,14732,1,1,56,1
0,0,0,160,43152,1,1,70,1
0,0,0,150,28765,1,1,70,1
0,0,0,50,111326,1,1,70,1
0,0,0,110,2553,1,1,90,1
0,0,0,120,8388,1,1,70,1
0,0,0,260,184067,1,1,56,1
0,0,0,260,243722,1,1,56,1
0,0,0,330,35116,1,1,42,1
0,0,0,20,2397,1,1,140,1
0,0,0,10,11107,1,1,140,1
0,0,0,30,32281,1,1,140,1
0,0,0,10,265,1,1,21,0
0,0,0,50,10911,1,1,28,1
0,0,0,10,82305,1,1,280,1
0,0,0,120,27156,1,1,21,1
0,0,0,40,19708,1,1,35,1
0,0,0,30,5983,1,1,56,1
0,0,0,40,800,1,1,84,1
0,0,0,20,1509,1,1,56,1
0,0,0,180,29082,1,1,70,1
0,0,0,620,89021,1,1,90,1
0,0,0,250,5004,1,1,84,1
0,0,0,860,25798,1,1,28,1
0,0,0,610,25595,1,1,35,1
0,0,0,70,4807,1,1,56,1
0,0,0,50,100315,1,1,140,1
0,0,0,90,41126,1,1,56,1
0,0,0,70,35535,1,1,56,1
0,0,0,60,6799,1,1,56,1
0,0,0,230,47202,1,1,56,1
0,0,0,120,34164,1,1,140,1
0,0,0,10,30653,1,1,70,1
0,0,0,50,6422,1,1,84,1
0,0,0,290,24105,1,1,21,1
0,0,0,80,8981,1,1,84,1
0,0,0,50,19675,1,1,56,1
0,0,0,70,1701,1,1,21,1
0,0,0,200,20844,1,1,14,1
0,0,0,70,16838,1,1,70,1
0,0,0,80,1578,1,1,21,1
0,0,0,20,4373,1,1,28,1
0,0,0,50,39191,1,1,77,1
0,0,0,140,49951,1,1,84,1
0,0,0,920,2588,1,1,90,1
0,0,0,110,17278,1,1,28,1
0,0,0,150,172612,1,1,56,1
0,0,0,10,3094,1,1,140,1
0,0,0,180,22572,1,1,56,1
0,0,0,30,249,1,1,56,1
0,0,0,20,31471,1,1,42,1
0,0,0,40,26144,1,1,42,1
0,0,0,40,785,1,1,42,1
0,0,0,10,5825,1,1,42,1
0,0,0,240,16799,1,1,42,1
0,0,0,90,1221,1,1,112,1
0,0,0,70,154229,1,1,56,1
0,0,0,10,2938,1,1,84,1
0,0,0,10,3492,1,1,35,0
0,0,0,10,3492,1,1,35,0
0,0,0,10,1987,1,1,168,1
0,0,0,10,20295,1,1,168,1
0,0,0,10,210312,1,1,112,1
0,0,0,20,20896,1,1,730,0
0,0,0,20,20896,1,1,730,0
0,0,0,80,180024,1,1,90,1
0,0,0,30,1074,1,1,90,1
0,0,0,10,10152,1,1,84,1
0,0,0,10,2995,1,1,28,1
0,0,0,20,78748,1,1,56,1
0,0,0,90,36962,1,1,140,1
0,0,0,50,148803,1,1,70,1
0,0,0,10,23352,1,1,28,1
0,0,0,20,700,1,1,140,1
0,0,0,80,233081,1,1,168,1
0,0,0,10,13709,1,1,112,1
0,0,0,1850,10969,1,1,90,1
0,0,0,30,11265,1,1,28,1
0,0,0,50,390725,1,1,56,1
0,0,0,40,5766,1,1,30,1
0,0,0,70,14952,1,1,14,1
0,0,0,60,2256,1,1,14,1
0,0,0,20,7457,1,1,84,1
0,0,0,40,17223,1,1,56,1
0,0,0,20,1109,1,1,112,1
0,0,0,210,21339,1,1,70,1
0,0,0,10,77875,1,1,112,1
0,0,0,120,11807,1,1,140,1
0,0,0,30,65125,1,1,70,1
0,0,0,70,87393,1,1,98,1
0,0,0,30,4036,1,1,140,1
0,0,0,420,86396,1,1,90,1
0,0,0,170,44929,1,1,90,1
0,0,0,250,7233,1,1,90,1
0,0,0,90,68043,1,1,70,1
0,0,0,100,63964,1,1,14,1
0,0,0,110,25402,1,1,14,1
0,0,0,190,129607,1,1,84,1
0,0,0,2050,265844,1,1,140,1
0,0,0,530,4183,1,1,140,1
0,0,0,220,57469,1,1,35,1
0,0,0,50,11412,1,1,140,1
0,0,0,20,5718,1,1,56,1
0,0,0,90,170158,1,1,42,1
0,0,0,40,127264,1,1,140,1
0,0,0,30,33528,1,1,140,1
0,0,0,50,655,1,1,49,1
0,0,0,280,111761,1,1,21,1
0,0,0,140,67687,1,1,21,1
0,0,0,20,44593,1,1,70,1
0,0,0,40,8110,1,1,70,1
0,0,0,100,37947,1,1,84,1
0,0,0,110,20568,1,1,56,1
0,0,0,780,93982,1,1,42,1
0,0,0,100,577137,1,1,56,1
0,0,0,50,3844,1,1,35,1
0,0,0,60,76638,1,1,140,1
0,0,0,40,15072,1,1,42,1
0,0,0,50,26422,1,1,168,1
0,0,0,20,22431,1,1,70,1
0,0,0,250,3075,1,1,56,1
0,0,0,150,1129773,1,1,280,1
0,0,0,1720,304336,1,1,70,1
0,0,0,110,18029,1,1,21,1
0,0,0,120,7641,1,1,21,1
0,0,0,40,9217,1,1,28,1
0,0,0,90,8689,1,1,21,1
0,0,0,40,7453,1,1,21,1
0,0,0,20,8675,1,1,35,1
0,0,0,50,2530,1,1,35,1
0,0,0,100,1956,1,1,14,1
0,0,0,20,76406,1,1,21,1
0,0,0,210,4537,1,1,28,1
0,0,0,20,409,1,1,28,1
0,0,0,90,73878,1,1,28,1
0,0,0,50,108062,1,1,168,1
0,0,0,220,8207,1,1,56,1
0,0,0,180,7811,1,1,28,1
0,0,0,120,5785,1,1,28,1
0,0,0,20,4861,1,1,35,1
0,0,0,70,13016,1,1,21,1
0,0,0,10,3106,1,1,140,1
0,0,0,10,3118,1,1,140,1
0,0,0,40,28624,1,1,14,1
0,0,0,20,44551,1,1,21,1
0,0,0,60,21698,1,1,21,1
0,0,0,40,6905,1,1,140,1
0,0,0,80,7421,1,1,140,1
0,0,0,220,6744,1,1,140,1
0,0,0,380,24912,1,1,49,1
0,0,0,20,1430,1,1,70,1
0,0,0,240,39372,1,1,84,1
0,0,0,120,109542,1,1,21,1
0,0,0,80,1726,1,1,28,1
0,0,0,80,155148,1,1,140,1
0,0,0,1370,36328,1,1,140,1
0,0,0,130,28712,1,1,35,1
0,0,0,10,224454,1,1,56,1
0,0,0,40,1462,1,1,14,1
0,0,0,10,12418,1,1,56,1
0,0,0,20,11282,1,1,14,1
0,0,0,80,9552,1,1,21,1
0,0,0,50,92895,1,1,21,1
0,0,0,30,27807,1,1,28,1
0,0,0,30,504,1,1,21,1
0,0,0,100,1173,1,1,21,1
0,0,0,190,7828,1,1,14,1
0,0,0,20,1288,1,1,14,1
0,0,0,20,59488,1,1,35,1
0,0,0,10,1164,1,1,56,1
0,0,0,30,6037,1,1,140,1
0,0,0,10,23292,1,1,28,1
0,0,0,20,41348,1,1,140,1
0,0,0,50,178,1,1,28,1
0,0,0,20,772,1,1,28,1
0,0,0,90,7821,1,1,28,1
0,0,0,30,549,1,1,140,1
0,0,0,10,11213,1,1,84,1
0,0,0,20,163061,1,1,42,0
0,0,0,30,1050,1,1,84,1
0,0,0,60,1122,1,1,21,1
0,0,0,560,151572,1,1,280,1
0,0,0,710,192973,1,1,180,1
0,0,0,1940,329094,1,1,126,0
0,0,0,1180,71077,1,1,21,1
0,0,0,390,17969,1,1,21,1
0,0,0,770,172441,1,1,70,1
0,0,0,800,8124,1,1,28,1
0,0,0,30,43241,1,1,56,1
0,0,0,110,4565,1,1,14,1
0,0,0,80,16508,1,1,21,1
0,0,0,250,205093,1,1,180,1
0,0,0,3860,13703,1,1,49,1
0,0,0,720,33255,1,1,84,1
0,0,0,650,100392,1,1,98,1
0,0,0,30,62644,1,1,112,1
0,0,0,1000,202925,1,1,56,1
0,0,0,80,21736,1,1,21,1
0,0,0,20,8484,1,1,28,1
0,0,0,140,41006,1,1,70,1
0,0,0,130,315003,1,1,280,1
0,0,0,640,54474,1,1,98,1
0,0,0,2380,243831,1,1,84,1
0,0,0,10,265,1,1,21,0
0,0,0,960,297408,1,1,280,1
0,0,0,570,166069,1,1,168,1
0,0,0,250,50894,1,1,14,1
0,0,0,50,15854,1,1,21,1
0,0,0,90,20074,1,1,21,1
0,0,0,40,11038,1,1,168,1
0,0,0,660,858,1,1,14,1
0,0,0,6690,2177,1,1,49,1
0,0,0,1000,35326,1,1,180,1
0,0,0,110,23881,1,1,56,1
0,0,0,80,19484,1,1,14,1
0,0,0,50,11302,1,1,14,1
0,0,0,50,10952,1,1,28,1
0,0,0,520,122739,1,1,28,1
0,0,0,130,27696,1,1,14,1
0,0,0,10,11634,1,1,140,1
0,0,0,60,143661,1,1,280,1
0,0,0,2100,24624,1,1,42,1
0,0,0,590,10885,1,1,56,1
0,0,0,770,210301,1,1,168,1
0,0,0,90,262719,1,1,98,1
0,0,0,70,200831,1,1,98,1
0,0,0,890,81257,1,1,21,1
0,0,0,260,1794,1,1,28,1
0,0,0,130,85734,1,1,70,1
0,0,0,10,71805,1,1,280,1
0,0,0,30,236385,1,1,280,1
0,0,0,90,748737,1,1,140,1
0,0,0,770,202952,1,1,168,1
0,0,0,210,48632,1,1,168,1
0,0,0,360,93921,1,1,168,1
0,0,0,520,141674,1,1,168,1
0,0,0,1050,27628,1,1,77,1
0,0,0,130,5627,1,1,14,1
0,0,0,10,19872,1,1,168,1
0,0,0,90,21124,1,1,21,1
0,0,0,590,893263,1,1,730,1
0,0,0,500,64445,1,1,98,1
0,0,0,690,165277,1,1,140,1
0,0,0,40,1400,1,1,140,1
0,0,0,900,523935,1,1,280,1
0,0,0,300,74194,1,1,168,1
0,0,0,2500,36625,1,1,140,1
0,0,0,20,40126,1,1,140,1
0,0,0,1610,5083,1,1,140,1
0,0,0,100,278165,1,1,84,1
0,0,0,380,8531,1,1,28,1
0,0,0,30,71952,1,1,280,1
0,0,0,180,932337,1,1,280,1
0,0,0,10,10762,1,1,91,1
0,0,0,20,10174,1,1,42,1
0,0,0,60,1852,1,1,168,1
0,0,0,20,27934,1,1,21,1
0,0,0,120,104778,1,1,21,1
0,0,0,80,2074,1,1,28,1
0,0,0,20,6864,1,1,70,1
0,0,0,660,24139,1,1,28,1
0,0,0,80,34207,1,1,168,1
0,0,0,100,23528,1,1,168,1
0,0,0,2400,703179,1,1,168,1
0,0,0,70,4025,1,1,21,0
0,0,0,70,4025,1,1,21,0
0,0,0,1400,907,1,1,70,1
0,0,0,20,973,1,1,14,1
0,0,0,20,3049,1,1,28,1
0,0,0,70,5502,1,1,14,1
0,0,0,30,3312,1,1,126,0
0,0,0,20,5561,1,1,30,1
0,0,0,2500,29600,1,1,140,1
0,0,0,10,14739,1,1,42,0
0,0,0,60,188184,1,1,280,1
0,0,0,10,2260,1,1,49,1
0,0,0,60,35164,1,1,35,1
0,0,0,410,109742,1,1,28,1
0,0,0,10,195,1,1,21,1
0,0,0,3030,708372,1,1,140,1
0,0,0,10,39374,1,1,140,1
0,0,0,20,2900,1,1,112,1
0,0,0,870,18952,1,1,14,1
0,0,0,20,15025,1,1,42,0
0,0,0,180,113134,1,1,84,1
0,0,0,20,946,1,1,28,1
0,0,0,80,464,1,1,21,1
0,0,0,140,756,1,1,21,1
0,0,0,390,2067,1,1,14,1
0,0,0,1060,33785,1,1,84,1
0,0,0,1170,287544,1,1,70,0
0,0,0,50,61324,1,1,56,1
0,0,0,260,6809,1,1,28,1
0,0,0,30,32226,1,1,56,1
0,0,0,220,33451,1,1,28,1
0,0,0,30,20848,1,1,42,1
0,0,0,530,132172,1,1,56,1
0,0,0,40,1310,1,1,70,1
0,0,0,60,48356,1,1,84,1
0,0,0,260,105331,1,1,56,1
0,0,0,100,52785,1,1,56,1
0,0,0,10,393,1,1,56,1
0,0,0,20,4050,1,1,14,1
0,0,0,10,395,1,1,140,1
0,0,0,23200,6979,1,1,140,1
0,0,0,390,172454,1,1,210,1
0,0,0,10,5438,1,1,3,1
0,0,0,20,8174,1,1,42,1
0,0,0,120,13776,1,1,13,1
0,0,0,150,60504,1,1,28,1
0,0,0,980,217939,1,1,30,1
0,0,0,40,13386,1,1,30,1
0,0,0,60,2095,1,1,49,1
0,0,0,1090,51769,1,1,30,1
0,0,0,200,10522,1,1,30,1
0,0,0,100,1505,1,1,30,1
0,0,0,100,8245,1,1,30,1
0,0,0,1200,1464,1,1,30,1
0,0,0,1060,4028,1,1,30,1
0,0,0,240,17125,1,1,14,1
0,0,0,420,19589,1,1,14,1
0,0,0,80,30354,1,1,14,1
0,0,0,150,27823,1,1,14,1
0,0,0,130,1898,1,1,14,1
0,0,0,180,43821,1,1,14,1
0,0,0,990,171864,1,1,30,1
0,0,0,6000,41214,1,1,30,1
0,0,0,400,29376,1,1,13,1
0,0,0,360,27828,1,1,13,1
0,0,0,50,29384,1,1,14,1
0,0,0,480,10153,1,1,30,1
0,0,0,90,25154,1,1,14,1
0,0,0,2000,47085,1,1,14,1
0,0,0,120,55788,1,1,30,1
0,0,0,30,13091,1,1,14,1
0,0,0,60,26194,1,1,14,1
0,0,0,2000,27169,1,1,14,1
0,0,0,1000,1358,1,1,14,1
0,0,0,630,14481,1,1,14,1
0,0,0,560,1803,1,1,14,1
0,0,0,390,15631,1,1,30,1
0,0,0,390,67167,1,1,13,1
0,0,0,60,510,1,1,14,1
0,0,0,190,19391,1,1,14,1
0,0,0,230,2696,1,1,14,1
0,0,0,90,5591,1,1,14,1
0,0,0,130,18708,1,1,14,1
0,0,0,1050,25469,1,1,14,1
0,0,0,1200,31639,1,1,14,1
0,0,0,50,33458,1,1,14,1
0,0,0,400,18629,1,1,14,1
0,0,0,190,5778,1,1,30,1
0,0,0,180,879,1,1,14,1
0,0,0,2680,100971,1,1,14,1
0,0,0,120,3306,1,1,14,1
0,0,0,600,1998,1,1,14,1
0,0,0,20,1559,1,1,14,0
0,0,0,20,3443,1,1,14,1
0,0,0,110,3138,1,1,14,1
0,0,0,80,160439,1,1,14,1
0,0,0,80,21358,1,1,30,1
0,0,0,40,9048,1,1,14,1
0,0,0,3150,182209,1,1,14,1
0,0,0,40,1862,1,1,14,1
0,0,0,360,5575,1,1,28,1
0,0,0,2500,110751,1,1,30,1
0,0,0,2500,11225,1,1,30,1
0,0,0,2000,8980,1,1,30,1
0,0,0,4200,3990,1,1,30,1
0,0,0,4350,50166,1,1,30,1
0,0,0,60,55204,1,1,30,1
0,0,0,120,78162,1,1,30,1
0,0,0,100,12708,1,1,30,1
0,0,0,160,11705,1,1,30,1
0,0,0,170,2969,1,1,30,1
0,0,0,60,20392,1,1,30,1
0,0,0,4000,27476,1,1,30,1
0,0,0,10,5418,1,1,30,1
0,0,0,180,56151,1,1,42,1
0,0,0,1510,16839,1,1,30,1
0,0,0,100,89295,1,1,30,1
0,0,0,10,2581,1,1,14,1
0,0,0,50,35742,1,1,30,1
0,0,0,40,7718,1,1,30,1
0,0,0,190,1127,1,1,49,1
0,0,0,30,40594,1,1,230,1
0,0,0,170,9795,1,1,230,1
0,0,0,40,13841,1,1,230,1
0,0,0,40,62768,1,1,230,1
0,0,0,100,587,1,1,49,1
0,0,0,80,1123,1,1,42,1
0,0,0,90,8108,1,1,77,1
0,0,0,80,9453,1,1,77,1
0,0,0,30,1452,1,1,63,1
0,0,0,60,3524,1,1,49,1
0,0,0,110,14156,1,1,245,1
0,0,0,110,18967,1,1,49,1
0,0,0,1740,440659,1,1,28,1
0,0,0,1960,20852,1,1,245,1
0,0,0,20,178,1,1,42,1
0,0,0,2930,36296,1,1,230,1
0,0,0,20,2358,1,1,5,1
0,0,0,100,2086,1,1,14,1
0,0,0,160,772,1,1,14,1
0,0,0,10,2130,1,1,5,1
0,0,0,520,14254,1,1,21,1
0,0,0,20,3145,1,1,230,1
0,0,0,30,1389,1,1,42,1
0,0,0,30,1860,1,1,21,1
0,0,0,40,17484,1,1,30,1
0,0,0,50,59971,1,1,30,1
0,0,0,90,134953,1,1,30,1
0,0,0,1600,43112,1,1,30,1
0,0,0,170,70724,1,1,30,1
0,0,0,550,277982,1,1,30,1
0,0,0,100,112558,1,1,30,1
0,0,0,2200,8140,1,1,30,1
0,0,0,50,24676,1,1,30,1
0,0,0,30,10737,1,1,30,1
0,0,0,240,1236,1,1,14,1
0,0,0,120,618,1,1,14,1
0,0,0,1880,85672,1,1,14,1
0,0,0,180,3177,1,1,14,1
0,0,0,120,1788,1,1,14,1
0,0,0,750,63825,1,1,30,1
0,0,0,80,2148,1,1,30,1
0,0,0,10500,63859,1,1,30,1
0,0,0,15000,8100,1,1,30,1
0,0,0,60,545,1,1,30,1
0,0,0,160,8467,1,1,30,1
0,0,0,240,1777,1,1,30,1
0,0,0,70,33449,1,1,30,1
0,0,0,870,11527,1,1,41,1
0,0,0,240,48846,1,1,5,1
0,0,0,30,4992,1,1,30,1
0,0,0,830,297624,1,1,30,1
0,0,0,40,68532,1,1,28,1
0,0,0,20,143,1,1,28,1
0,0,0,430,32038,1,1,56,1
0,0,0,340,283747,1,1,30,1
0,0,0,350,292407,1,1,30,1
0,0,0,340,28359,1,1,30,1
0,0,0,420,351687,1,1,30,1
0,0,0,40,5552,1,1,5,1
0,0,0,60,112392,1,1,5,1
0,0,0,30,1389,1,1,5,1
0,0,0,60,1341,1,1,28,1
0,0,0,10,27,1,1,5,1
0,0,0,200,458223,1,1,42,1
0,0,0,10,14457,1,1,28,1
0,0,0,10,4452,1,1,30,1
0,0,0,10,34321,1,1,5,1
0,0,0,70,3052,1,1,21,1
0,0,0,190,173703,1,1,30,1
0,0,0,5000,4475,1,1,30,1
0,0,0,10,9939,1,1,30,1
0,0,0,10,5655,1,1,21,1
0,0,0,10,467,1,1,21,1
0,0,0,20,1131,1,1,21,1
0,0,0,60,3699,1,1,30,1
0,0,0,50,3802,1,1,30,1
0,0,0,60,46704,1,1,30,1
0,0,0,3540,25659,1,1,60,1
0,0,0,460,148373,1,1,30,1
0,0,0,2500,11216,1,1,30,1
0,0,0,2250,14644,1,1,30,1
0,0,0,660,13530,1,1,30,1
0,0,0,1810,51797,1,1,60,1
0,0,0,80,23919,1,1,21,1
0,0,0,10,34481,1,1,999,1
0,0,0,90,1309,1,1,30,1
0,0,0,80,11396,1,1,30,1
0,0,0,20,3189,1,1,30,1
0,0,0,30,3516,1,1,30,1
0,0,0,30,2216,1,1,28,1
0,0,0,110,16576,1,1,30,1
0,0,0,530,36093,1,1,30,1
0,0,0,70,7805,1,1,30,1
0,0,0,2310,19635,1,1,14,1
0,0,0,60,227,1,1,28,1
0,0,0,160,11597,1,1,60,1
0,0,0,70,17188,1,1,30,1
0,0,0,260,1110,1,1,7,1
0,0,0,200,6170,1,1,30,1
0,0,0,39990,4895,1,1,21,1
0,0,0,38000,47789,1,1,30,1
0,0,0,30000,14203,1,1,30,1
0,0,0,6000,30607,1,1,30,1
0,0,0,11500,25477,1,1,30,1
0,0,0,7500,11962,1,1,30,1
0,0,0,70,1323,1,1,30,1
0,0,0,10,1098,1,1,14,1
0,0,0,600,6585,1,1,14,1
0,0,0,290,28507,1,1,30,1
0,0,0,280,148848,1,1,30,1
0,0,0,1240,25420,1,1,30,1
0,0,0,1960,558588,1,1,30,1
0,0,0,300,4830,1,1,30,1
0,0,0,580,39962,1,1,30,1
0,0,0,80,46992,1,1,14,1
0,0,0,60,77957,1,1,30,1
0,0,0,170,36915,1,1,7,1
0,0,0,480,103864,1,1,30,1
0,0,0,1030,29236,1,1,30,1
0,0,0,1790,62366,1,1,30,1
0,0,0,150,5161,1,1,30,1
0,0,0,110,8272,1,1,30,1
0,0,0,550,4276,1,1,30,1
0,0,0,2190,5601,1,1,7,1
0,0,0,1060,28008,1,1,30,1
0,0,0,1000,4100,1,1,30,1
0,0,0,440,14153,1,1,14,1
0,0,0,300,24631,1,1,30,1
0,0,0,340,44663,1,1,30,1
0,0,0,470,75522,1,1,30,1
0,0,0,150,8070,1,1,14,1
0,0,0,8320,130824,1,1,30,1
0,0,0,3880,6101,1,1,30,1
0,0,0,1000,42628,1,1,30,1
0,0,0,130,8253,1,1,30,1
0,0,0,75000,67875,1,1,42,1
0,0,0,20,31283,1,1,30,1
0,0,0,1185000,315696,1,1,30,1
0,0,0,160000,4432,1,1,30,1
0,0,0,860000,28810,1,1,30,1
0,0,0,190000,43225,1,1,30,1
0,0,0,60000,86283,1,1,30,1
0,0,0,29010,15549,1,1,30,1
0,0,0,150000,10425,1,1,60,1
0,0,0,800,12676,1,1,30,1
0,0,0,140,71218,1,1,30,1
0,0,0,480,355784,1,1,30,1
0,0,0,940,103703,1,1,30,1
0,0,0,7000,20558,1,1,30,1
0,0,0,7000,23146,1,1,30,1
0,0,0,20000,13651,1,1,30,1
0,0,0,6000,4232,1,1,30,1
0,0,0,25000,41763,1,1,30,1
0,0,0,5570,16135,1,1,30,1
0,0,0,14850,779,1,1,30,1
0,0,0,5000,32181,1,1,30,1
0,0,0,7000,35291,1,1,30,1
0,0,0,12000,48255,1,1,30,1
0,0,0,5590,88849,1,1,30,1
0,0,0,13000,2032,1,1,30,1
0,0,0,630,41322,1,1,30,1
0,0,0,10,2729,1,1,21,1
0,0,0,320,101944,1,1,30,1
0,0,0,370,25493,1,1,30,1
0,0,0,40,43152,1,1,30,1
0,0,0,960,107727,1,1,28,1
0,0,0,3280,75731,1,1,28,1
0,0,0,940,846,1,1,14,1
0,0,0,20,765,1,1,28,0
0,0,0,420,59808,1,1,30,1
0,0,0,1300,29302,1,1,30,1
0,0,0,200,5196,1,1,30,1
0,0,0,390,38336,1,1,30,1
0,0,0,70,2257,1,1,30,1
0,0,0,160,11523,1,1,28,1
0,0,0,4000,23235,1,1,30,1
0,0,0,140,31948,1,1,30,1
0,0,0,590,19175,1,1,30,1
0,0,0,220,217951,1,1,30,1
0,0,0,40,118756,1,1,30,1
0,0,0,110,7099,1,1,14,1
0,0,0,30,83775,1,1,60,1
0,0,0,3690,551807,1,1,35,1
0,0,0,20,108995,1,1,90,1
0,0,0,190,2196529,1,1,90,1
0,0,0,1080,57192,1,1,42,1
0,0,0,20,5887,1,1,21,1
0,0,0,1800,269526,1,1,28,1
0,0,0,930,30629,1,1,42,1
0,0,0,40,6593,1,1,49,1
0,0,0,1250,318616,1,1,28,1
0,0,0,3200,324523,1,1,28,1
0,0,0,860,48267,1,1,28,1
0,0,0,100,9685,1,1,28,1
0,0,0,930,31279,1,1,28,1
0,0,0,1790,407225,1,1,28,1
0,0,0,880,205611,1,1,42,1
0,0,0,1940,566085,1,1,42,1
0,0,0,910,594658,1,1,28,1
0,0,0,10,3766,1,1,28,1
0,0,0,3190,160125,1,1,28,1
0,0,0,10,5613,1,1,28,1
0,0,0,1080,306612,1,1,28,1
0,0,0,50,9795,1,1,28,1
0,0,0,1750,119482,1,1,42,1
0,0,0,40,9219,1,1,28,1
0,0,0,10,3658,1,1,120,1
0,0,0,2280,516705,1,1,270,1
0,0,0,10,43925,1,1,30,1
0,0,0,120,111936,1,1,35,1
0,0,0,120,17737,1,1,30,1
0,0,0,80,15074,1,1,30,1
0,0,0,50,34112,1,1,21,1
0,0,0,40,57414,1,1,30,1
0,0,0,630,19926,1,1,14,1
0,0,0,10,1595,1,1,30,1
0,0,0,10,968,1,1,28,1
0,0,0,50,1590,1,1,28,1
0,0,0,10,23138,1,1,42,1
0,0,0,120,22778,1,1,28,1
