Materialnummer,Lieferant OB,Vertrag OB,Vertragsposition OB,Planlieferzeit Vertrag,Vertrag Fix1,Vertrag_Fix2,Beschaffungsart,Sonderbeschaffungsart,Disponent,Einkäufer,DispoGruppe,Dispolosgröße,Gesamtbestand,Gesamtwert,Preis pro Stück,Preiseinheit,Kalender,Werk OB,Werk Infosatz,Infosatznummer,Infosatztyp,WE_Bearbeitungszeit,Planlieferzeit Mat-Stamm,Warengruppe,Basiseinheit,correct,outlier_features,uuid,algorithm
95192307,2000.0,,0.0,0.0,0,0,F,40.0,216,216.0,Z012,Z1,0.0,0,0,1,,3000,3000.0,5300313107.0,0.0,1,999,010502000,ST,,,6582bf0682fa4567aa455ec9a70532b2,RoSAS
00200162,700020.0,5500007437.0,10.0,4.0,4,60,F,,208,208.0,Z011,X4,990.0,362,0.3656565656565657,100,E20,2000,,5300383855.0,0.0,1,14,530104000,ST,,,84ee10937ea24b7ba6e00a297107123b,"XGBOD, RoSAS"
04003359,1900.0,,0.0,0.0,0,0,F,,719,719.0,Z001,Z7,0.0,0,0,1,,2000,,5300115225.0,0.0,1,5,080200000,ST,,,926a527ec28d44a297836442b152080e,RoSAS
60018759,702686.0,5500007887.0,10.0,28.0,28,112,F,,715,715.0,Z003,Y4,100.0,13370,133.7,1,E13,2000,,5300370717.0,0.0,1,84,080100000,ST,,,58bd62a6b49840fb9002ed0fc8c5f067,XGBOD
00360059,700020.0,5500001573.0,10.0,4.0,4,60,F,,708,708.0,Z011,X6,24920.0,7588,0.3044943820224719,100,E20,2000,,5300016117.0,0.0,1,4,140100000,ST,,,7da59531af39489cb92c5526e17fb870,XGBOD
00111023,700537.0,5500006482.0,10.0,42.0,42,112,F,,203,203.0,Z010,Y5,130.0,12639,97.22307692307692,100,E13,2000,,5300086404.0,0.0,2,56,070300000,ST,,,1faa9a834de44d0590795c3351e1ffb8,XGBOD
00393632,704507.0,,0.0,0.0,0,0,F,,206,206.0,Z001,Z7,1185000.0,315696,0.2664101265822785,1,,2100,,5300095229.0,0.0,1,30,530104000,ST,,,24137b5bb1cd41de80dfea4334604342,XGBOD
00200161,701806.0,5500000816.0,10.0,7.0,7,60,F,,708,708.0,Z002,X6,300.0,298,0.9933333333333333,100,E99,2000,,5300178697.0,0.0,1,7,140600000,ST,,,fc64e85a5904444cbecdf926bc2366b7,XGBOD
23647200UB,2000.0,,0.0,0.0,0,0,F,40.0,218,218.0,Z012,Z1,0.0,0,0,1,,3000,3000.0,5300235830.0,0.0,1,999,010401000,ST,,,b0f4a091f9324819974d61d182d263e6,RoSAS
01310107,2000.0,,0.0,0.0,0,0,E,,999,999.0,Z004,EX,0.0,0,0,1,,3000,3000.0,5300327578.0,0.0,0,999,010201000,ST,,,c217ed91bdf14436a3e741309b5076a9,RoSAS
04007323,718689.0,,0.0,0.0,0,0,F,,233,233.0,Z008,Y2,0.0,0,0,1,E13,2000,,,,1,28,110200000,ST,,,d4b16a06cc5d42e7b89979a13588c120,XGBOD
00310662,700985.0,5500007113.0,10.0,7.0,7,56,F,,203,203.0,Z005,Y2,5280.0,118244,22.39469696969697,1,E13,3000,,5300003275.0,0.0,1,49,090300000,ST,,,fa9d6ef22a3b466d9aad9363183c352c,RoSAS
60107145,708563.0,,0.0,0.0,0,0,F,,217,217.0,Z001,Z1,5300.0,7646142,1442.6683018867925,1,,2000,,5300527264.0,0.0,1,84,080300000,ST,,,47701f93f8cd40fcaa9d4eb6d10b72d8,XGBOD
60056159,3000.0,,0.0,0.0,0,0,F,42.0,206,206.0,Z003,Y4,740.0,1992,2.691891891891892,100,E11,2800,2800.0,5300529376.0,0.0,1,30,120000000,ST,,,0c8dc71aa61e4b8d85b9256608f24c36,"XGBOD, RoSAS"
00370112,701806.0,5500000445.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,3010.0,16238,5.394684385382059,100,E98,2000,,5300174142.0,0.0,2,4,140300000,ST,,,5598d1737b9946e78850d53b178d5cfa,RoSAS
00360264,701806.0,5500000758.0,10.0,4.0,4,60,F,,708,708.0,Z008,V5,18830.0,56019,2.9749867233138607,100,E98,2100,,5300174243.0,0.0,2,4,140100000,ST,,,6b8111758be94348ab3b9158dc7c144d,"XGBOD, RoSAS"
00341065,2000.0,,0.0,0.0,0,0,F,40.0,215,215.0,Z006,Y4,0.0,0,0,1,E11,2100,2100.0,5300210323.0,0.0,10,84,080100000,ST,,,2e4e4b3bb6e442609248267028b45eec,XGBOD
01503226,705674.0,,0.0,0.0,0,0,F,,206,206.0,Z001,X1,76230.0,1258473,16.508894136166862,100,,2000,,5300081149.0,0.0,1,140,140100000,ST,,,f8b6b435774e4350a03f9a614483250a,RoSAS
00360082,700020.0,5500002341.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,170.0,1827,10.74705882352941,100,E20,2100,,5300016368.0,0.0,1,4,140100000,ST,,,cf477aee09f649a0848424e84e34f121,XGBOD
00310900,703345.0,,0.0,0.0,0,0,F,,208,208.0,Z001,Y2,0.0,0,0,1,E13,2000,,5300004546.0,0.0,15,56,110600000,ST,,,1c6fd8c2fa1349d2bc55407d006e0bda,XGBOD
00370820,701806.0,5500005668.0,10.0,4.0,4,14,F,,708,708.0,Z011,V5,1040.0,1157,1.1125,100,E98,2000,,5300184625.0,0.0,2,14,140300000,ST,,,ddffdfbe4c6949f8a3531375c8f45c5b,"XGBOD, RoSAS"
34645100UB,704926.0,5500000058.0,20.0,42.0,42,42,F,,723,723.0,Z001,Z3,0.0,0,0,1,,2000,,5300155537.0,0.0,1,42,010402000,ST,,,319448b2671b49608f42a1a2bc3ab310,RoSAS
33337400,700092.0,,0.0,0.0,0,0,F,30.0,215,215.0,Z001,Z5,0.0,0,0,1,,2000,,5300045804.0,3.0,40,56,080300000,ST,,,22b9f24508eb448f9c65586e347a232c,XGBOD
34220203,2000.0,,0.0,0.0,0,0,E,,999,999.0,Z004,EX,0.0,0,0,1,,3000,3000.0,5300345156.0,0.0,0,999,010300000,ST,,,b59fe66432a0448c8725e98809a50a2f,RoSAS
00200165,702324.0,5500004757.0,10.0,14.0,14,140,F,,731,731.0,Z008,Y5,85500.0,502333,5.875239766081871,100,E14,3000,,5300072234.0,0.0,1,14,100201000,ST,,,7f0ce4443ef142a08816bc393fd88fed,"XGBOD, RoSAS"
23044004,701806.0,,0.0,0.0,0,0,F,,208,208.0,Z011,V5,70.0,1046,14.942857142857143,100,E98,2000,,5300171127.0,0.0,2,120,140200000,ST,,,fc4492a91f854852bd5d98e82ee005e7,RoSAS
00360224,701806.0,5500000582.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,9760.0,3866,0.3961065573770492,100,E98,2100,,5300174105.0,0.0,2,4,140100000,ST,,,e91abbe69ee84fddbc83cbabbf9790c0,RoSAS
00360062,700020.0,5500002568.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,3920.0,14602,3.725,100,E20,2100,,5300016145.0,0.0,1,4,140100000,ST,,,d1c83436a2414715a48aecd1d7448b28,XGBOD
60008832,701528.0,5500005644.0,10.0,14.0,14,56,F,,733,733.0,Z011,Y9,20060.0,3383949,168.69137587238285,1,E14,2000,,5300355245.0,3.0,1,56,060100000,ST,,,4d77adbfeffd45c9a86e9d8c9556e455,XGBOD
04005270,706943.0,,0.0,0.0,0,0,F,,272,272.0,Z012,Z7,90.0,162,1.8,1000,,3000,,,,1,35,130000000,ST,,,00c221c3053241a0b58879e6dfa087c4,XGBOD
60120822,712675.0,4600012781.0,20.0,56.0,0,0,F,40.0,224,224.0,Z012,Z5,0.0,0,0,100,,3000,,5300542147.0,0.0,1,10,050400000,ST,,,6189edfa54e349b6b2389d1ca80555a9,"XGBOD, RoSAS"
00200166,701710.0,5500001814.0,20.0,14.0,14,35,F,,731,731.0,Z008,Y5,64400.0,481412,7.475341614906832,100,E14,2000,,5300002856.0,0.0,1,14,100201000,ST,,,abf1193af4f848359f8bd33b08a35c94,RoSAS
28250300UB,709741.0,5500000886.0,20.0,42.0,42,42,F,,713,713.0,Z008,V9,0.0,0,0,1,E18,2100,,5300173358.0,3.0,1,42,010403000,ST,,,97c623c473404220aaf39963e2595ac2,RoSAS
00347875,711970.0,5500005999.0,10.0,14.0,14,84,F,,715,715.0,Z001,Y5,820.0,3345887,4080.35,1,E13,2000,,5300194091.0,0.0,1,84,080300000,ST,,,d1057715330a4df78fa135352ff23e77,XGBOD
24142800,702225.0,,0.0,0.0,0,0,F,30.0,213,213.0,Z004,TB,500.0,166645,333.29,1,,3000,,5300084822.0,3.0,1,63,550100000,ST,,,e5c6820de3e04d8a9adb8ed6a8b93dcf,"XGBOD, RoSAS"
00370568,701806.0,5500000757.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,2030.0,5476,2.697536945812808,100,E98,2100,,5300174239.0,0.0,2,4,140100000,ST,,,87f4b74002114539b61b478a262120ed,RoSAS
00100244,708551.0,5500003850.0,10.0,14.0,14,60,F,,708,708.0,Z010,Y5,3430.0,129463,37.744314868804665,1,E11,2100,,5300149350.0,0.0,1,60,070300000,ST,,,6858e294b92e450db456a45b6a4e853d,XGBOD
00393724,2000.0,,0.0,0.0,0,0,F,40.0,206,206.0,Z001,X1,0.0,0,0,100,,3000,2100.0,5300154736.0,0.0,1,30,530300000,ST,,,be508cdf24824410a8d826d1e0039da7,RoSAS
24737530UB,2000.0,,0.0,0.0,0,0,F,40.0,216,216.0,Z012,Z1,0.0,0,0,1,,3000,3000.0,5300253110.0,0.0,1,999,010401000,ST,,,025d755d2e6e4f01a75b62bd6cb96eef,RoSAS
24610901UB,700585.0,5500006314.0,10.0,14.0,14,182,F,,203,203.0,Z010,Y5,0.0,0,0,1,E14,2100,,5300142313.0,0.0,1,70,040100000,ST,,,b7e053d26a6e4a6cb1d90de76dce29dc,XGBOD
00110595,2100.0,,0.0,0.0,0,0,F,41.0,203,203.0,Z001,Y9,1070.0,685105,640.2850467289719,1,E11,2000,2000.0,5300375466.0,0.0,2,2,070600000,ST,,,8a617b98ea5449e79322f95ef2a04286,XGBOD
00360206,700020.0,5500001609.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,550.0,4056,7.374545454545455,1,E20,2000,,5300017639.0,0.0,1,4,140100000,ST,,,ecf23388b10a4c0580e177e9dcccd4d5,XGBOD
33351701,700909.0,,0.0,0.0,0,0,F,40.0,982,992.0,Z001,Z1,0.0,0,0,1,,2100,,5300046493.0,0.0,1,3,010202000,ST,,,79a0fd22ec4641d78ecd413fd1730c9e,RoSAS
21261200,715408.0,4600012719.0,10.0,56.0,0,0,F,,223,223.0,Z004,TB,10.0,11538,1153.8,1,,3000,,5300547552.0,0.0,1,56,010403000,ST,,,ffb93960da9449558859c67d26448334,RoSAS
04006195,1900.0,,0.0,0.0,0,0,F,,218,218.0,Z001,Z1,0.0,0,0,1,,2100,,5300149873.0,0.0,1,5,131400000,ST,,,51bbbc809738473d97b6d112a2ea3d3f,RoSAS
00190172,700000.0,4600012776.0,10.0,42.0,0,0,F,,223,223.0,Z001,X2,240.0,62922,262.175,1,E20,2000,,5300076903.0,0.0,1,42,010401000,ST,,,9cef57357f68446ea1fddc3f6c2d3a31,RoSAS
95174423,2000.0,,0.0,0.0,0,0,F,40.0,218,218.0,Z012,Z1,0.0,0,0,1,,3000,3000.0,5300310887.0,0.0,1,999,110400000,ST,,,94463227f63d4e829b4f1c1c1534a1a1,RoSAS
34071551,710155.0,,0.0,0.0,0,0,F,30.0,202,202.0,Z001,X1,0.0,0,0,1,,2100,,5300460735.0,0.0,1,14,040000000,ST,,,d17fbfeb45a146d6880a65b841023b0f,RoSAS
60024688,701528.0,4600010292.0,10.0,21.0,0,0,F,,233,233.0,Z011,Y6,0.0,0,0,1,E15,2100,,5300380429.0,0.0,1,21,110200000,ST,,,bf3b2a5f08d54e1da65da54b9117e3cc,XGBOD
00160112,2000.0,,0.0,0.0,0,0,F,40.0,212,212.0,Z012,Z1,20.0,1343,67.15,100,,3000,3000.0,5300203623.0,0.0,1,999,140700000,ST,,,ba375d44f28241f5b103d6d504dc8d41,RoSAS
24734157UB,700722.0,,0.0,0.0,0,0,F,,228,228.0,Z001,V6,0.0,0,0,100,E98,2100,,5300190519.0,0.0,1,49,010102000,ST,,,264303bd96574adcb1c0ccdb76c65f6e,RoSAS
21274200UB,704926.0,5500000073.0,20.0,42.0,42,42,F,,223,223.0,Z001,Z1,0.0,0,0,1,,2000,,5300121224.0,0.0,1,42,010401000,ST,,,3b253ccfedd14b0db6eccc5064811e2e,RoSAS
00371171,706261.0,,0.0,0.0,0,0,F,40.0,264,264.0,Z010,Y4,0.0,0,0,100,E11,2100,,5300149115.0,0.0,1,21,140100000,ST,,,f9da03184c764a808576c5e3f2ea0740,XGBOD
60015226,700000.0,4600012280.0,10.0,42.0,0,0,F,,723,723.0,Z001,X3,0.0,0,0,1,E20,2000,,5300368207.0,0.0,1,14,010401000,ST,,,6cbae12710a7442d848f733b11a02ae3,RoSAS
60083665,704926.0,5500008790.0,10.0,42.0,42,42,F,30.0,219,219.0,Z010,Z3,0.0,0,0,1,,2000,,5300519463.0,3.0,1,84,010402000,ST,,,bab91e210f40434abe14e6f3498d9645,"XGBOD, RoSAS"
00110244,2000.0,,0.0,0.0,0,0,F,40.0,208,208.0,Z008,Z2,3080.0,3794,1.231818181818182,100,,3000,2800.0,5300129173.0,0.0,2,120,140200000,ST,,,651ddccdb9174f4e918270928a309840,XGBOD
34060862,3000.0,,0.0,0.0,0,0,F,42.0,203,203.0,Z001,Y4,20.0,1028,51.4,1,E15,2000,,5300410521.0,0.0,1,210,030202000,ST,,,ac63055a59224929bd09e0df78ccf503,"XGBOD, RoSAS"
00360057,700020.0,5500002290.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,6630.0,16327,2.4625942684766216,100,E20,2100,,5300016091.0,0.0,1,4,140100000,ST,,,50e3c1409741476eaebb4867fe36987a,XGBOD
00240078,700985.0,4600012093.0,10.0,112.0,0,0,F,,208,208.0,Z011,Y2,0.0,0,0,1,E13,2000,,5300009438.0,0.0,1,14,090100000,ST,,,1f3e84499ab746fcb70d4c6338343fae,"XGBOD, RoSAS"
00100172,708551.0,5500003767.0,10.0,14.0,14,60,F,,708,708.0,Z010,Y5,2380.0,21598,9.074789915966386,1,E14,2000,,5300149377.0,0.0,1,60,070300000,ST,,,fb582b090cde4e7985a6f2f32472b6f3,XGBOD
00360264,701806.0,5500002421.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,2980.0,8653,2.9036912751677852,100,E98,3000,,5300174243.0,0.0,2,4,140100000,ST,,,a46b49b6f8fb4e74ac31ac5af0643fe9,"XGBOD, RoSAS"
60025203,700000.0,4600012819.0,10.0,42.0,0,0,F,,223,223.0,Z001,X2,100.0,9196,91.96,100,E20,2000,,5300386009.0,0.0,1,42,010102000,ST,,,7ee2317771404b5ea7f1b2a92bbd8cc7,RoSAS
60099270,708094.0,4600012993.0,10.0,35.0,0,0,F,,211,211.0,Z010,X3,0.0,0,0,100,E11,2100,,5300551800.0,0.0,1,35,010302000,ST,,,67bda76882934c3a91853f80e2e66fab,RoSAS
00346873,2000.0,,0.0,0.0,0,0,F,40.0,997,997.0,Z012,EX,0.0,0,0,1,,3000,3000.0,5300499041.0,0.0,1,14,081000000,ST,,,0c118878c24240adb6407d42d34b3242,RoSAS
00150005,702782.0,,0.0,0.0,0,0,F,,707,707.0,Z004,Z2,40.0,4668,116.7,1,,3000,,5300014924.0,0.0,1,35,131400000,ST,,,3c1682ae11f34b4da47e4333d0572b4b,XGBOD
00341567,1900.0,,0.0,0.0,0,0,F,40.0,719,719.0,Z001,Z1,0.0,0,0,1,,2100,,5300124070.0,0.0,1,3,080300000,ST,,,747f55d3fba24062aee403497d4e7314,RoSAS
34071403,2000.0,,0.0,0.0,0,0,F,40.0,203,203.0,Z001,Y9,0.0,0,0,1,E11,2700,2700.0,5300277056.0,0.0,1,14,050100000,ST,,,e6bb5eb8c31a458dbaf59466f755dd8f,XGBOD
23335202,700723.0,4600004644.0,20.0,14.0,0,0,F,,203,203.0,Z001,Y3,0.0,0,0,100,E13,2000,,5300127225.0,0.0,1,14,020000000,ST,,,434d7c9c22eb415498ce8bc9210c880f,"XGBOD, RoSAS"
00370046,2000.0,,0.0,0.0,0,0,F,40.0,208,208.0,Z008,Z3,6720.0,30762,4.577678571428572,100,,3000,2700.0,5300212701.0,0.0,1,210,140400000,ST,,,55bf0137488f4f62888bfdd1f9f22f9d,XGBOD
01242625,2000.0,,0.0,0.0,0,0,F,40.0,212,212.0,Z012,Z1,0.0,0,0,100,,3000,3000.0,5300222646.0,0.0,1,999,100202000,ST,,,660311f2ccaa41e7bdbd9e65838c15bc,RoSAS
34640200,715408.0,4600012134.0,10.0,56.0,0,0,F,,223,223.0,Z004,TB,0.0,0,0,1,,2100,,5300435061.0,0.0,1,56,010403000,ST,,,142ac4c9d2554a14bb60e16b158d6c32,RoSAS
25980069,700339.0,5500009027.0,10.0,21.0,21,84,F,,708,708.0,Z001,Y2,620.0,37324,60.2,1,E15,2100,,5300533205.0,0.0,1,14,070400000,ST,,,d928553b8e4d4d689885886aa7af8dd8,XGBOD
60076796,700119.0,,0.0,0.0,0,0,F,,216,216.0,Z001,Z1,640.0,241522,377.378125,1,,2000,,5300476448.0,0.0,1,999,010401000,ST,,,2f0c8517d7b9455f99fd7902506e82d2,RoSAS
00380124,702225.0,,0.0,0.0,0,0,F,,221,221.0,Z001,Z7,0.0,0,0,1,,2100,,5300116441.0,0.0,3,28,010102000,ST,,,0078dc4f8daa43fcb5571ab47bba15d2,RoSAS
23597400UB,702225.0,5500006548.0,10.0,42.0,42,98,F,,713,713.0,Z008,Z3,0.0,0,0,1,,2000,,5300063889.0,0.0,1,42,010405000,ST,,,f76cd76432634ec2a2a9a37f328f11e3,RoSAS
00370115,700020.0,5500001702.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,563540.0,6746,0.011970756290591618,1000,E20,2000,,5300020723.0,0.0,1,4,140300000,ST,,,5e817a1483004ec198d15b65a125a417,XGBOD
00131100,706085.0,5500009057.0,10.0,28.0,28,56,F,,203,203.0,Z011,Y5,150.0,38805,258.7,1,E12,3000,,5300121357.0,0.0,1,28,070200000,ST,,,0bba00edd0ee49e286095283ef515b0e,RoSAS
00360253,700020.0,5500001623.0,10.0,4.0,4,60,F,,708,708.0,Z011,X6,22740.0,139831,6.149120492524187,100,E20,2000,,5300018029.0,0.0,1,4,140100000,ST,,,2e7fe5e6d841432d9d1da6550c4206eb,XGBOD
34063520,716255.0,,0.0,0.0,0,0,F,40.0,233,233.0,Z005,Y2,70.0,4137,59.1,100,E13,2700,,5300466673.0,0.0,1,42,060100000,ST,,,b47f6d0402b74c7d8120cf2fc4136c07,XGBOD
24376700UB,700000.0,,0.0,0.0,0,0,F,,723,723.0,Z001,V3,0.0,0,0,1,E19,2100,,5300390859.0,3.0,1,42,010401000,ST,,,dcde5ba3bef145fa8ad34159a30fe3b8,RoSAS
00350781,700020.0,5500001554.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,1640.0,3009,1.8347560975609756,100,E20,2000,,5300067880.0,0.0,1,4,140200000,ST,,,58494e77fec24be192b33f46dfdbe14e,XGBOD
00370411,700020.0,5500002085.0,10.0,4.0,4,60,F,,708,708.0,Z011,X6,21470.0,78768,3.6687470889613416,100,E20,2100,,5300003553.0,0.0,1,4,140100000,ST,,,2f2a9302d62e40fc9671701b66a9013e,XGBOD
34633900,704926.0,5500000061.0,20.0,42.0,42,42,F,,723,723.0,Z008,Z3,6410.0,2301409,359.0341653666147,1,,2000,,5300155527.0,0.0,1,42,010401000,ST,,,555f0ae7c1e940839bcb441dc6d52059,"XGBOD, RoSAS"
00350135,701806.0,5500002615.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,24930.0,25098,1.0067388688327317,100,E98,2100,,5300380192.0,0.0,2,4,140200000,ST,,,13991bef62c74053a4ccfc60a9124aab,RoSAS
00370264,700020.0,5500002388.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,900.0,4972,5.524444444444445,1,E20,2100,,5300002633.0,0.0,1,4,140100000,ST,,,25c8f61596d14b35ba864ef760757f65,XGBOD
00346718,2000.0,,0.0,0.0,0,0,F,40.0,215,215.0,Z001,Y4,0.0,0,0,1,E11,2100,,,,1,3,080600000,ST,,,ccef97228521475cb9e57adfea738bd8,XGBOD
35190150UB,704926.0,4600012419.0,30.0,42.0,0,0,F,30.0,223,223.0,Z008,Z3,0.0,0,0,1,,2000,,5300173748.0,3.0,1,42,010403000,ST,,,1da90d198c29463691092f140bfe490e,"XGBOD, RoSAS"
34990605,700585.0,4600006968.0,10.0,14.0,0,0,F,,232,232.0,Z001,Z1,0.0,0,0,1,,2100,,5300137161.0,0.0,1,14,040400000,ST,,,df001e8f71744696861acf002eeece00,"XGBOD, RoSAS"
00371125,700417.0,4600012935.0,10.0,28.0,0,0,F,,707,707.0,Z003,Y2,620.0,158626,255.8483870967742,1,E13,2000,,5300138109.0,0.0,1,28,140700000,ST,,,6ac572585c4d4fd8b316f7d04d9007a5,"XGBOD, RoSAS"
00347015UB,700808.0,4600012260.0,10.0,154.0,0,0,F,40.0,215,215.0,Z001,Z0,0.0,0,0,1,,2100,,5300153983.0,0.0,1,3,080800000,ST,,,f485997dab7a4908b3a301a4fd08b2d0,"XGBOD, RoSAS"
00350062,700020.0,5500002233.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,52780.0,13877,0.26292156119742327,100,E20,2100,,5300014907.0,0.0,1,4,140200000,ST,,,45af7510f6214b2bb5652f248775dd6f,XGBOD
00370103,700020.0,5500001700.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,2442250.0,76544,0.0313415907462381,1000,E20,2000,,5300020655.0,0.0,1,4,140300000,ST,,,0883bed40a3c419a85d1dc1c830acd46,XGBOD
00260126,700020.0,5500002157.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,6070.0,1134,0.18682042833607906,100,E20,2100,,5300006488.0,0.0,1,4,140700000,ST,,,bedec859b109466da64903c44bbfcb86,XGBOD
00350135,701806.0,5500002614.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,42090.0,42454,1.008648134948919,100,E98,2000,,5300380192.0,0.0,2,4,140200000,ST,,,742496697e9446af9112b563499103d1,RoSAS
60069943,2000.0,,0.0,0.0,0,0,F,40.0,216,216.0,Z001,Z1,0.0,0,0,1,,2100,2100.0,5300529398.0,0.0,1,2,550100000,ST,,,b4b436e70f464ea3958f9d8bdcd4f6c6,RoSAS
00341012,3000.0,,0.0,0.0,0,0,F,42.0,215,215.0,Z001,Z2,0.0,0,0,1,,2000,2000.0,5300406794.0,0.0,1,1,080400000,ST,,,48bbe0e8ba364873b2f1f677995d0aad,RoSAS
00360860,700020.0,5500001693.0,10.0,4.0,4,60,F,,708,708.0,Z011,X5,6610.0,6412,0.9700453857791226,100,E20,2000,,5300121198.0,0.0,1,4,140100000,ST,,,d832a19b5da34e33adedb684d4f3a421,XGBOD
00370828,701806.0,5500006900.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,6070.0,2058,0.33904448105436574,100,E98,3000,,5300184629.0,0.0,2,14,140300000,ST,,,398f1d8b8224464c90a3d6024fd116c8,RoSAS
60073394,702584.0,5500006144.0,10.0,28.0,28,84,F,,203,203.0,Z010,Y9,30.0,3946,131.53333333333333,1,E13,2000,,5300453543.0,3.0,1,84,070700000,ST,,,b2b13dcc5ff54d40a555762394bc0589,"XGBOD, RoSAS"
60036967,706743.0,,0.0,0.0,0,0,F,,998,998.0,Z001,Y2,0.0,0,0,1,E13,3000,,5300391996.0,3.0,1,14,550100000,ST,,,c763ecb23d9741aba23e5af6483702fa,RoSAS
00390136,700020.0,,0.0,0.0,0,0,F,,708,708.0,Z011,X4,0.0,0,0,1,E20,2000,,5300084020.0,0.0,1,28,540000000,ST,,,b52e00bbb4b54267b472ab950f1ae3cc,XGBOD
33350900,703929.0,,0.0,0.0,0,0,F,30.0,993,992.0,Z002,Z2,0.0,0,0,1,,2000,,5300415258.0,3.0,1,7,010401000,ST,,,45fff715f08244b58f172603b4a1475c,XGBOD
00230108,702565.0,5500000290.0,10.0,14.0,14,90,F,,206,206.0,Z003,Y6,530.0,730,1.3773584905660377,1,E15,2000,,5300005672.0,0.0,1,14,090400000,ST,,,4aa38708dcc948a6903877cc0d2caf53,"XGBOD, RoSAS"
27033007,701806.0,5500006275.0,10.0,4.0,4,60,F,,708,708.0,Z008,V5,1200.0,6110,5.091666666666667,100,E98,2000,,5300169484.0,0.0,2,4,140100000,ST,,,bb49efd96856410287fde01630d938ff,"XGBOD, RoSAS"
01242681,701710.0,5500002265.0,20.0,14.0,14,42,F,,731,731.0,Z008,Y5,10140.0,126749,12.499901380670611,100,E14,2000,,5300144855.0,0.0,1,14,100202000,ST,,,cbb698bbea544128a27163a14285f784,RoSAS
00311081,2000.0,,0.0,0.0,0,0,F,40.0,203,203.0,Z001,Y9,3460.0,1682944,486.4,1,E11,2700,2700.0,5300208671.0,0.0,1,14,030203000,ST,,,e4bbae8b5b1f4039ac30c73a1393abe2,XGBOD
00370625,701806.0,5500000433.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,644220.0,155625,0.24157120238427865,1000,E98,2000,,5300174129.0,0.0,2,4,140300000,ST,,,5973e609c2c6424e92fc31214f0b5228,"XGBOD, RoSAS"
23797900,715408.0,4600012924.0,20.0,56.0,0,0,F,,223,223.0,Z004,TB,10.0,248252,24825.2,1,,2100,,5300435089.0,0.0,1,56,010403000,ST,,,65d8548c1542486489b718443265aed5,RoSAS
00310757,700095.0,,0.0,0.0,0,0,F,,203,203.0,Z001,Y6,12070.0,1240094,102.74183927091964,1,E11,3000,,5300003852.0,0.0,10,112,030202000,ST,,,86171dfa9e1848a88f71494f8666dc3b,XGBOD
00111465,2000.0,,0.0,0.0,0,0,F,40.0,218,218.0,Z012,Z1,0.0,0,0,100,,3000,3000.0,5300201864.0,0.0,1,999,100202000,ST,,,cf3c7221fb514c0e988369960df43845,RoSAS
00111273,708868.0,5500001466.0,40.0,14.0,14,49,F,,215,215.0,Z001,Y6,7770.0,103485,13.318532818532818,1,E13,2000,,5300171514.0,0.0,1,14,550100000,ST,,,5f6b6baf889c49f8bf2dd3dda63664f5,"XGBOD, RoSAS"
00360628,701806.0,5500000716.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,25370.0,676,0.026645644461962947,100,E98,2000,,5300173974.0,0.0,2,4,140100000,ST,,,1755718cd92b457d83f2775ee7438421,RoSAS
00360635,700020.0,5500004155.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,8480.0,36854,4.345990566037736,100,E20,2000,,5300064324.0,0.0,1,224,140100000,ST,,,cc11ca640ffc40e796f6919c61797e97,XGBOD
24772430,2000.0,,0.0,0.0,0,0,F,40.0,212,212.0,Z012,Z1,0.0,0,0,100,,3000,3000.0,5300180992.0,0.0,1,999,060100000,ST,,,12cc63185bf54c84a7fc1c4894b89e1d,RoSAS
00260193,2000.0,,0.0,0.0,0,0,F,40.0,203,203.0,Z012,Y8,1960.0,568,0.2897959183673469,100,E13,3000,3000.0,5300205699.0,0.0,1,140,090300000,ST,,,a83ef52cbc0e4004ab87669f688c15f2,RoSAS
00350071,701806.0,5500000792.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,3500.0,14248,4.070857142857143,100,E98,2000,,5300174247.0,0.0,2,4,140200000,ST,,,6de285269b404e038fbdadfc2d145ef8,RoSAS
01244140,2000.0,,0.0,0.0,0,0,F,40.0,231,231.0,Z012,Z7,2170.0,90638,41.76866359447005,100,,3000,3000.0,5300222655.0,0.0,1,42,100202000,ST,,,4bcec8a2c7754f43a1ec4c491e7e19b1,RoSAS
