Contract Position,Base unit,Product group,Procurement type,Total value,Material master time,Buyer,Contract,Fixed contract 1,Plant,Information record type,Total quantity,Material number,Purchasing group,Supplier,Price unit,Fulfillment time,Calendar,Special procurement type,Purchasing lot size,Plant information record,Information record number,Dispatcher,Fixed contract 2,anomaly
0.0,ST,140100000,F,815.0,7,272.0,,,3000,0.0,1180.0,00360744,Z012,706261.0,100,,E13,,Y4,,5300185331.0,272,,0
0.0,ST,10402000,F,,70,224.0,,,3000,0.0,,60039117,Z012,2000.0,1,,,40.0,Z5,3000.0,5300391746.0,224,,0
0.0,ST,070200000,F,3690.0,84,203.0,,,2100,0.0,10.0,60079155,Z001,700049.0,1,,E11,,Y6,,5300463965.0,203,,0
0.0,ST,10402000,F,,999,205.0,,,3000,0.0,,34973600UB,Z012,2000.0,1,,,40.0,Z1,3000.0,5300286493.0,205,,0
0.0,ST,090300000,F,,28,206.0,,,2000,0.0,,04105427,Z001,701112.0,100,,,,Z2,,5300104848.0,206,,0
0.0,ST,070900000,F,13386.0,30,206.0,,,2000,0.0,40.0,04000377,Z001,1900.0,1,,E11,,Y4,,5300078013.0,206,,0
0.0,ST,040400000,F,,70,224.0,,,3000,0.0,,60063165,Z012,2000.0,1,,,40.0,Z5,3000.0,5300429308.0,224,,0
0.0,ST,550100000,F,,5,206.0,,,2000,0.0,,35010099,Z001,1900.0,1,,E11,,Y4,,5300082114.0,206,,0
0.0,ST,10401000,F,,42,991.0,,,2000,0.0,,34257400UB,Z008,1000.0,1,,,,TB,,5300064796.0,991,,0
0.0,ST,120000000,F,,14,703.0,,,2000,0.0,,00380972,Z008,708008.0,100,,E11,,Y2,,5300126844.0,703,,0
0.0,ST,030203000,F,65897.0,2,203.0,,,2000,0.0,310.0,00311461,Z001,2100.0,1,,E15,41.0,Y2,2000.0,5300504263.0,203,,0
0.0,ST,100100000,F,11862.0,42,215.0,,,3000,0.0,570.0,95142777,Z012,2000.0,100,,E14,40.0,Y2,3000.0,5300305964.0,215,,0
0.0,ST,140100000,F,,7,272.0,,,3000,0.0,,00370720,Z012,706261.0,100,,E13,,Y6,,5300121634.0,272,,0
0.0,ST,070200000,F,12800.0,140,203.0,,,3000,0.0,40.0,00130236,Z012,2000.0,1,,E13,40.0,Y4,3000.0,5300364195.0,203,,0
0.0,ST,10401000,F,,56,223.0,,,3000,0.0,,95130407UB,Z012,2000.0,1,,,40.0,Z7,3000.0,5300305100.0,223,,0
0.0,ST,140300000,F,,28,221.0,,,2100,0.0,,34340702UB,Z001,702225.0,100,,,,Z7,,5300055132.0,221,,0
0.0,ST,010100000,F,,70,224.0,,,3000,0.0,,60056293,Z012,2000.0,100,,,40.0,Z5,3000.0,5300426053.0,224,,0
0.0,ST,10102000,F,,28,223.0,,,3000,0.0,,27041801UB,Z012,2000.0,1,,,40.0,Z7,3000.0,5300261203.0,223,,0
0.0,ST,080100000,F,2336.0,2,215.0,,,3000,0.0,20.0,00346378,Z001,2000.0,100,,E11,40.0,Y6,2100.0,5300119081.0,215,,0
0.0,MM,010302000,F,,21,206.0,,,3000,0.0,,00401296,Z012,2000.0,1000,,,40.0,Z1,3000.0,5300217232.0,206,,0
0.0,ST,10402000,F,,42,228.0,,,2000,0.0,,95162102UB,Z001,704276.0,1,,E14,,Y2,,5300133383.0,228,,0
0.0,ST,10402000,F,,42,228.0,,,2100,0.0,,28023200UB,Z001,704276.0,1,,E14,,Y2,,5300140516.0,228,,0
0.0,ST,10102000,F,,28,723.0,,,2100,0.0,,23014801UB,Z001,700000.0,100,,E19,,V3,,5300079786.0,723,,0
0.0,ST,10401000,F,,56,213.0,,,2100,0.0,,34189100UB,Z008,702225.0,1,,,,Z3,,5300048802.0,213,,0
0.0,ST,090100000,F,,56,206.0,,,2000,0.0,,04100527,Z001,701112.0,1,,,,Z2,,5300104137.0,206,,0
0.0,ST,010401000,F,,10,224.0,,,3000,0.0,,60080557,Z012,2000.0,1,,,40.0,Z5,3000.0,5300462575.0,224,,0
0.0,ST,010102000,F,2581.0,42,228.0,,,3000,0.0,80.0,23499303,Z001,2100.0,1,,,41.0,Z6,3000.0,5300424398.0,228,,0
0.0,ST,10403000,F,,42,991.0,,,2000,0.0,,60056898,Z008,1000.0,1,,,,TB,,5300428017.0,991,,0
0.0,ST,010403000,F,,999,998.0,,,3000,0.0,,25499900,Z012,2000.0,1,,,,EX,3000.0,5300259909.0,996,,0
0.0,ST,010403000,F,,56,223.0,,,2000,0.0,,60071725,Z004,715408.0,1,,,,TB,,5300467054.0,223,,0
0.0,ST,10502000,F,,28,723.0,,,3000,0.0,,24402702,Z001,2000.0,100,,,40.0,Z6,3000.0,5300246260.0,723,,0
0.0,ST,10102000,F,,999,223.0,,,3000,0.0,,23498306UB,Z012,2000.0,100,,,40.0,Z1,3000.0,5300234426.0,223,,0
0.0,ST,110100000,F,,364,206.0,,,2000,0.0,,04007830UB,Z001,701112.0,1,,,,Z1,,5300171769.0,206,,0
0.0,ST,10102000,F,,999,989.0,,,3000,0.0,,36021333,Z012,2000.0,1,,,40.0,Z1,3000.0,5300289982.0,989,,0
0.0,ST,140600000,F,,14,707.0,,,2000,0.0,,04004305,Z003,700417.0,1,,E13,,Y4,,5300153087.0,707,,0
0.0,ST,520100000,F,,14,203.0,,,3000,0.0,,80580103,Z012,2000.0,100,,E11,40.0,Y9,3000.0,5300295615.0,203,,0
0.0,ST,030201000,F,,42,224.0,,,3000,0.0,,60052896,Z012,2100.0,1,,,41.0,Z5,3000.0,5300420081.0,224,,0
0.0,ST,10102000,F,,42,224.0,,,3000,0.0,,82010415,Z012,2000.0,1,,,40.0,EX,3000.0,5300297998.0,224,,0
0.0,ST,10102000,F,,42,223.0,,,3000,0.0,,23074703,Z012,2000.0,100,,,72.0,Z1,3000.0,5300230363.0,223,,0
0.0,ST,060100000,F,36134.0,28,233.0,,,2100,0.0,2110.0,36020216,Z011,709451.0,1000,,E13,,Y2,,5300159129.0,233,,0
0.0,ST,070600000,F,17150.0,180,276.0,,,3000,0.0,140.0,00111207,Z012,700667.0,1,,E13,,Y2,,5300138254.0,276,,0
0.0,ST,010102000,F,,35,202.0,,,2100,0.0,,60034305,Z001,701318.0,100,,E13,,Y2,,5300408539.0,202,,0
0.0,ST,520100000,F,,14,203.0,,,3000,0.0,,80800608,Z012,2000.0,100,,E11,40.0,Y3,3000.0,5300297048.0,203,,0
0.0,ST,140100000,F,3092.0,14,264.0,,,3000,0.0,130.0,00360395,Z011,701265.0,1,,E11,,Y4,,5300019314.0,264,,0
0.0,ST,070100000,F,102756.0,47,279.0,,,3000,0.0,20.0,04007755,Z001,1900.0,1,,,,Z1,,5300174718.0,279,,0
0.0,ST,090300000,F,,14,707.0,,,2000,0.0,,00265136,Z001,706808.0,100,,,,Z2,,5300112448.0,707,,0
0.0,ST,60100000,F,,999,989.0,,,3000,0.0,,24933301UB,Z012,2000.0,100,,,40.0,Z1,3000.0,5300256014.0,989,,0
0.0,ST,060100000,F,,168,233.0,,,3000,0.0,,95193141,Z012,2000.0,1,,,40.0,Z1,2100.0,5300379150.0,233,,0
0.0,ST,10102000,F,,999,223.0,,,3000,0.0,,25507101,Z012,2000.0,100,,,40.0,Z1,3000.0,5300260163.0,223,,0
0.0,ST,10102000,F,,42,228.0,,,2100,0.0,,33326501UB,Z001,700722.0,1,,,,Z4,,5300080681.0,228,,0
0.0,ST,010401000,F,64271.0,42,213.0,,,3000,0.0,490.0,34283200,Z012,2100.0,1,,,41.0,Z9,2000.0,5300185827.0,213,,0
0.0,ST,10401000,F,,42,223.0,,,3000,0.0,,24362700UB,Z001,2000.0,1,,,40.0,Z6,3000.0,5300245495.0,223,,0
0.0,ST,010401000,F,,5,206.0,,,2000,0.0,,25452300,Z001,1900.0,1,,E11,,Y4,,5300121672.0,206,,0
0.0,ST,10102000,F,,56,723.0,,,2100,0.0,,95173360UB,Z001,700000.0,100,,E19,,V3,,5300155046.0,723,,0
0.0,ST,070600000,F,1564326.0,280,203.0,,,2000,0.0,1120.0,95196225,Z010,702584.0,1,,E13,,Y9,,5300318225.0,203,,0
0.0,ST,10401000,F,,42,228.0,,,2000,3.0,,24468900UB,Z001,700119.0,1,,E15,30.0,Y2,,5300173225.0,228,,0
0.0,ST,010102000,F,,5,206.0,,,2000,0.0,,25020205,Z001,1900.0,100,,E11,,Y4,,5300082170.0,206,,0
0.0,ST,10403000,F,,42,223.0,,,2000,3.0,,23325200UB,Z001,704926.0,1,,,30.0,Z6,,5300114116.0,223,,0
0.0,ST,010403000,F,,56,223.0,,,2100,0.0,,23020500,Z004,715408.0,1,,,30.0,TB,,5300436062.0,223,,0
0.0,ST,520200000,F,,30,206.0,,,2000,0.0,,90230294,Z001,708008.0,1,,E11,,Y4,,5300191898.0,206,,0
0.0,ST,00,F,,999,252.0,,,3000,0.0,,95195041,Z012,2000.0,1,,,40.0,Z4,3000.0,5300413035.0,252,,0
10.0,ST,550100000,F,221558.0,112,731.0,5500008475.0,14.0,3000,0.0,1390.0,01247200,Z012,701710.0,1,14.0,,,Z9,,5300368765.0,731,50.0,0
0.0,ST,10102000,F,,999,202.0,,,3000,0.0,,60007382,Z012,2000.0,1,,,72.0,Z1,3000.0,5300388904.0,202,,0
0.0,ST,010102000,F,1006.0,42,224.0,,,3000,0.0,120.0,36020060,Z012,2100.0,1,,,41.0,Z5,3000.0,5300123596.0,224,,0
0.0,ST,110500000,F,,42,203.0,,,2000,0.0,,00190130,Z001,709277.0,1,,E11,,Y2,,5300367706.0,203,,0
0.0,ST,070400000,F,,14,208.0,,,2000,0.0,,00007901,Z011,700222.0,1,,E11,,Y3,,5300149065.0,208,,0
0.0,ST,010401000,F,8369.0,42,224.0,,,3000,0.0,30.0,95173392,Z012,2100.0,100,,,41.0,Z6,3000.0,5300200136.0,224,,0
0.0,ST,10405000,F,,56,213.0,,,3000,0.0,,34330900UB,Z012,2000.0,1,,,40.0,Z1,3000.0,5300278634.0,213,,0
0.0,ST,010103000,F,,28,991.0,,,2000,0.0,,33791602,Z008,1000.0,1,,,,TB,,5300042900.0,991,,0
0.0,ST,010301000,F,448.0,56,272.0,,,3000,0.0,10.0,36020429,Z012,1900.0,100,,E11,,Y4,,5300147813.0,272,,0
0.0,ST,10301000,F,,3,233.0,,,2100,0.0,,32302301,Z002,2000.0,1,,,40.0,Z6,2100.0,5300273246.0,233,,0
0.0,ST,10102000,F,,28,723.0,,,2100,0.0,,23302004UB,Z001,700000.0,1,,E19,,V3,,5300077019.0,723,,0
0.0,ST,010402000,F,,42,202.0,,,2000,3.0,,28190800,Z001,701318.0,1,,,30.0,Z2,,5300093651.0,202,,0
0.0,ST,131400000,F,,21,206.0,,,2100,0.0,,04004203,Z001,707779.0,1,,,,Z2,,5300124425.0,206,,0
0.0,ST,010102000,F,,999,204.0,,,3000,0.0,,37203102,Z012,2000.0,100,,,40.0,Z1,3000.0,5300293397.0,204,,0
0.0,ST,100202000,F,57.0,14,208.0,,,2000,0.0,90.0,04004158,Z011,700222.0,1000,,E11,,Y3,,5300149082.0,208,,0
0.0,ST,010102000,F,,5,206.0,,,2000,0.0,,30020261,Z001,1900.0,100,,E11,,Y4,,5300084507.0,206,,0
0.0,PAK,530104000,F,,30,206.0,,,3000,0.0,,00394219,Z012,2000.0,1,,,40.0,Z1,3000.0,5300216325.0,206,,0
0.0,ST,00,F,,70,224.0,,,3000,0.0,,60039195,Z012,2000.0,1,,,40.0,Z5,3000.0,5300391755.0,224,,0
0.0,ST,010502000,F,,999,223.0,,,3000,0.0,,96181059,Z012,2000.0,100,,,40.0,Z1,3000.0,5300316630.0,223,,0
0.0,ST,10403000,F,,42,228.0,,,2100,0.0,,60019355,Z001,704276.0,1,,E14,,Y2,,5300412200.0,228,,0
0.0,ST,010103000,F,,999,213.0,,,3000,0.0,,95120318,Z012,2000.0,100,,,40.0,Z1,3000.0,5300304345.0,213,,0
0.0,ST,080100000,F,,84,215.0,,,2100,0.0,,60017623,Z003,702686.0,1,,E13,40.0,Y6,,5300367979.0,215,,0
0.0,ST,10402000,F,,28,213.0,,,3000,0.0,,21292300UB,Z012,2000.0,1,,,40.0,Z1,3000.0,5300227580.0,213,,0
0.0,ST,100202000,F,87971.0,42,219.0,,,2000,0.0,3000.0,60070482,Z001,700230.0,100,,,,Z1,,5300456271.0,219,,0
0.0,ST,10403000,F,,42,228.0,,,3000,0.0,,24467900UB,Z012,2000.0,1,,,40.0,Z1,3000.0,5300247436.0,228,,0
0.0,ST,10401000,F,,42,228.0,,,3000,0.0,,34943800UB,Z012,2000.0,1,,,40.0,Z2,3000.0,5300286176.0,228,,0
0.0,ST,140100000,F,,14,203.0,,,2000,0.0,,04004838,Z001,700961.0,100,,,,Z7,,5300107920.0,203,,0
0.0,ST,550100000,F,,999,252.0,,,3000,0.0,,23111200,Z012,2000.0,1,,,40.0,EX,3000.0,5300231011.0,252,,0
0.0,ST,080100000,F,82743.0,175,215.0,,,3000,0.0,300.0,00345235,Z012,2000.0,1,,,40.0,Z5,3000.0,5300180664.0,215,,0
0.0,ST,010202000,F,,3,991.0,,,2100,0.0,,33628104,Z001,1000.0,100,,,40.0,Z1,,5300079964.0,991,,0
0.0,ST,120000000,F,,21,203.0,,,3000,0.0,,00380343,Z012,2000.0,1,,,40.0,Z2,3000.0,5300213643.0,203,,0
0.0,ST,070300000,F,,84,208.0,,,2100,0.0,,60082540,Z010,705086.0,1,,E15,,Y2,,5300494638.0,208,,0
0.0,ST,070400000,F,163645.0,42,708.0,,,2000,0.0,3120.0,00120114,Z011,706985.0,1,,E13,,Y9,,5300359323.0,708,,0
0.0,ST,10401000,F,,999,205.0,,,3000,0.0,,95192462UB,Z012,2000.0,1,,,40.0,Z1,3000.0,5300313210.0,205,,0
0.0,ST,131300000,F,,999,203.0,,,3000,0.0,,00150176,Z012,2000.0,1,,,40.0,Z1,3000.0,5300203529.0,203,,0
0.0,ST,520300000,F,,30,206.0,,,2000,0.0,,60080664,Z001,701979.0,1,,,,Z1,,5300460379.0,206,,0
0.0,ST,590200000,F,28335.0,30,206.0,,,3000,0.0,30.0,00470094,Z001,703939.0,1,,,,Z7,,5300156736.0,206,,0
0.0,ST,010403000,F,,70,224.0,,,3000,0.0,,60051406,Z012,2000.0,1,,,40.0,Z5,3000.0,5300416083.0,224,,0
0.0,ST,70500000,F,,999,989.0,,,3000,0.0,,25501700UB,Z012,2000.0,1,,,40.0,Z1,3000.0,5300259992.0,989,,0
0.0,ST,110500000,F,23569.0,7,233.0,,,3000,0.0,20.0,60024990,Z008,707145.0,1,,E13,,Y2,,5300376827.0,233,,0
0.0,ST,140700000,F,3835.0,14,208.0,,,2000,0.0,13040.0,00170211,Z011,701806.0,100,,E98,,V4,,5300387879.0,208,,0
0.0,ST,010103000,F,,21,223.0,,,2100,0.0,,00421621,Z001,701263.0,1,,,,Z1,,5300027909.0,223,,0
0.0,ST,10402000,F,,42,224.0,,,3000,0.0,,24880400,Z012,2100.0,1,,,41.0,TB,3000.0,5300198541.0,224,,0
0.0,ST,010102000,F,,999,213.0,,,3000,0.0,,23253403,Z012,2000.0,100,,,40.0,Z1,3000.0,5300231830.0,213,,0
0.0,ST,100202000,F,,3,208.0,,,2100,0.0,,95140190,Z008,2000.0,1,,,40.0,Z2,3000.0,5300305651.0,208,,0
0.0,ST,010102000,F,,10,224.0,,,3000,0.0,,60091275,Z012,2000.0,100,,,40.0,Z5,3000.0,5300476962.0,224,,0
0.0,ST,070000000,F,,42,208.0,,,2100,0.0,,34434000,Z010,705086.0,1,,E15,,Y2,,5300096672.0,208,,0
0.0,ST,10402000,F,,999,219.0,,,3000,0.0,,60047821,Z012,704276.0,1,,,,Z1,,5300536585.0,219,,0
0.0,ST,10401000,F,,42,228.0,,,3000,0.0,,34661900UB,Z012,2000.0,1,,,40.0,Z3,3000.0,5300365712.0,228,,0
0.0,ST,120000000,F,18299.0,14,703.0,,,2100,0.0,4450.0,00380299,Z008,708008.0,100,,E11,,Y2,,5300126736.0,703,,0
0.0,ST,010401000,F,21028.0,42,224.0,,,3000,0.0,20.0,31269300,Z012,2000.0,1,,,40.0,EX,3000.0,5300272426.0,224,,0
0.0,ST,010403000,F,,42,224.0,,,3000,0.0,,60008681,Z012,2100.0,1,,,41.0,Z1,3000.0,5300375767.0,224,,0
0.0,ST,010403000,F,,42,224.0,,,3000,0.0,,95183266,Z012,2100.0,1,,,41.0,EX,3000.0,5300424304.0,224,,0
0.0,ST,10304000,F,,3,991.0,,,2100,0.0,,21282002UB,Z008,1000.0,1,,,,Z9,,5300121094.0,991,,0
0.0,ST,140100000,F,10011.0,14,208.0,,,3000,0.0,29070.0,00370653,Z011,700020.0,100,,E20,,X4,,5300070101.0,208,,0
0.0,ST,10401000,F,,42,228.0,,,2100,0.0,,24923810UB,Z001,704276.0,1,,E14,,Y2,,5300326503.0,228,,0
0.0,ST,10401000,F,,56,223.0,,,3000,0.0,,60033867,Z012,2100.0,1,,,41.0,Z5,3000.0,5300386525.0,223,,0
0.0,ST,140200000,F,2682.0,14,208.0,,,2000,0.0,6180.0,00350087,Z011,701806.0,100,,E98,,V4,,5300409170.0,208,,0
0.0,ST,10102000,F,,70,224.0,,,3000,0.0,,60065346,Z012,2000.0,100,,,40.0,Z5,3000.0,5300433536.0,224,,0
0.0,ST,010102000,F,123392.0,42,221.0,,,2100,0.0,3850.0,34959808,Z001,702225.0,100,,,,Z0,,5300175578.0,221,,0
0.0,ST,100202000,F,,21,206.0,,,2100,0.0,,04003461,Z001,707779.0,100,,,,Z2,,5300124151.0,206,,0
0.0,ST,060200000,F,96.0,42,233.0,,,3000,0.0,20.0,23023003,Z012,2000.0,100,,E11,40.0,Y9,3000.0,5300229142.0,233,,0
0.0,ST,100202000,F,166.0,42,279.0,,,3000,0.0,50.0,04001705,Z001,707779.0,1,,E13,,Y4,,5300124180.0,279,,0
0.0,ST,010303000,F,,56,213.0,,,3000,0.0,,37031402UB,Z012,2000.0,100,,,40.0,Z5,3000.0,5300292803.0,213,,0
0.0,ST,00,F,,10,224.0,,,3000,0.0,,60086133,Z012,2000.0,1,,,40.0,Z5,3000.0,5300468595.0,224,,0
0.0,ST,140600000,F,,32,998.0,,,3000,0.0,,04003323,Z012,715932.0,1,,,,Z1,,5300460400.0,996,,0
0.0,MM,010100000,F,,35,211.0,,,3000,0.0,,00400981,Z012,2000.0,1000,,E12,72.0,Y4,3000.0,5300217143.0,211,,0
0.0,ST,10401000,F,,42,202.0,,,2000,3.0,,24260400UB,Z001,701318.0,1,,,30.0,Z2,,5300067085.0,202,,0
0.0,ST,060100000,F,,42,233.0,,,2100,0.0,,23972001,Z011,700151.0,1,,E15,,Y4,,5300158179.0,233,,0
0.0,ST,90300000,F,,49,215.0,,,3000,0.0,,95162024,Z012,2000.0,100,,E13,40.0,Y2,3000.0,5300308347.0,215,,0
0.0,ST,10102000,F,,999,989.0,,,3000,0.0,,25021128,Z012,2000.0,100,,,40.0,Z1,3000.0,5300257465.0,989,,0
0.0,ST,10102000,F,,42,223.0,,,2100,0.0,,24564202UB,Z001,700000.0,1,,E19,,V3,,5300091761.0,223,,0
0.0,ST,10102000,F,,999,989.0,,,3000,0.0,,25021130,Z012,2000.0,100,,,40.0,Z1,3000.0,5300257467.0,989,,0
0.0,ST,010402000,F,,42,224.0,,,3000,0.0,,34475300,Z012,2000.0,1,,,40.0,Z4,3000.0,5300280432.0,224,,0
0.0,ST,10102000,F,,28,221.0,,,2100,0.0,,23841702UB,Z001,702225.0,100,,,,Z7,,5300150089.0,221,,0
0.0,ST,010301000,F,752.0,28,228.0,,,2000,0.0,10.0,34548109,Z001,700722.0,1,,,,Z1,,5300088940.0,228,,0
0.0,ST,70400000,F,,42,208.0,,,3000,0.0,,00120942,Z008,2000.0,1,,,40.0,Z2,3000.0,5300202527.0,208,,0
0.0,ST,070300000,F,,42,708.0,,,2100,0.0,,00265180,Z011,706611.0,100,,E14,,Y6,,5300112462.0,708,,0
0.0,ST,10403000,F,,42,228.0,,,2000,3.0,,24422200UB,Z008,700119.0,1,,E15,30.0,Y9,,5300143768.0,228,,0
0.0,ST,010403000,F,,42,224.0,,,3000,0.0,,34940200,Z012,2100.0,1,,,41.0,Z5,3000.0,5300199790.0,224,,0
0.0,ST,10102000,F,,3,991.0,,,2100,0.0,,60094966,Z008,1000.0,1,,,,TB,,5300527417.0,991,,0
0.0,ST,110200000,F,3810.0,70,212.0,,,3000,0.0,10.0,24881200,Z012,2000.0,1,,E13,40.0,Y2,3000.0,5300364929.0,212,,0
0.0,ST,070400000,F,4206.0,42,708.0,,,2100,0.0,30.0,30980066,Z011,702236.0,1000,,E11,,Y2,,5300373565.0,708,,0
0.0,ST,070300000,F,209.0,42,208.0,,,3000,0.0,20.0,00190495,Z011,706611.0,100,,E14,,Y6,,5300114984.0,208,,0
0.0,ST,10401000,F,,42,228.0,,,2100,0.0,,34582000UB,Z001,704276.0,1,,E14,,Y2,,5300153024.0,228,,0
0.0,ST,550100000,F,,999,252.0,,,3000,0.0,,35195051,Z012,2000.0,1,,,40.0,EX,3000.0,5300288807.0,252,,0
0.0,ST,060100000,F,,999,233.0,,,3000,0.0,,60034335,Z012,2000.0,1,,,40.0,Z1,3000.0,5300388114.0,233,,0
0.0,ST,10402000,F,,3,991.0,,,3000,0.0,,60051147,Z012,1000.0,1,,,,Z1,,5300417478.0,991,,0
0.0,ST,550100000,F,9058.0,21,215.0,,,3000,0.0,10.0,23928200,Z012,2000.0,1,,E13,40.0,Y2,3000.0,5300240200.0,215,,0
0.0,ST,080600000,F,,28,215.0,,,2000,0.0,,00131102,Z001,707605.0,1,,E98,,V4,,5300503679.0,215,,0
0.0,ST,10502000,F,,999,989.0,,,3000,0.0,,95194228,Z012,2000.0,100,,,40.0,Z1,3000.0,5300314100.0,989,,0
0.0,ST,520100000,F,,999,203.0,,,3000,0.0,,80622404,Z012,2000.0,100,,,40.0,Z1,3000.0,5300357613.0,995,,0
0.0,ST,550100000,F,99648.0,999,215.0,,,3000,0.0,1860.0,60033859,Z012,2100.0,1,,,41.0,Z1,3000.0,5300418844.0,215,,0
0.0,ST,070300000,F,7773.0,28,276.0,,,3000,0.0,140.0,04008193,Z012,705025.0,100,,E11,,Y2,,5300177799.0,276,,0
0.0,ST,10102000,F,,42,224.0,,,3000,0.0,,82015633,Z012,2000.0,100,,,40.0,Z4,3000.0,5300138049.0,224,,0
0.0,ST,10401000,F,,70,232.0,,,2100,0.0,,60097700,Z001,701318.0,1,,,,Z1,,5300503307.0,232,,0
0.0,ST,010102000,F,,28,223.0,,,2100,0.0,,35193006,Z001,700000.0,100,,E19,,V3,,5300173883.0,223,,0
0.0,ST,520200000,F,,30,206.0,,,3000,0.0,,60068052,Z012,708008.0,100,,,,Z7,,5300449569.0,206,,0
0.0,ST,520200000,F,,30,206.0,,,3000,0.0,,60091144,Z012,708008.0,100,,,,Z7,,5300477241.0,206,,0
0.0,ST,010401000,F,39574.0,42,224.0,,,3000,0.0,20.0,34534600,Z012,2000.0,1,,,40.0,EX,3000.0,5300281215.0,224,,0
0.0,ST,060200000,F,,29,224.0,,,3000,0.0,,60049533,Z012,2000.0,100,,,40.0,Z5,3000.0,5300416780.0,224,,0
0.0,ST,130500000,F,,42,203.0,,,2000,0.0,,265130,Z002,703564.0,1,,,,Z2,,5300033896.0,203,,0
0.0,ST,010401000,F,201114.0,56,228.0,,,2100,3.0,180.0,23108400UB,Z001,709558.0,1,,E14,30.0,Y9,,5300548554.0,228,,0
0.0,ST,520100000,F,,14,203.0,,,2000,0.0,,80650708,Z008,702590.0,100,,E11,,Y6,,5300189112.0,203,,0
0.0,ST,10103000,F,,999,989.0,,,3000,0.0,,23972302,Z012,2000.0,1,,,40.0,Z1,3000.0,5300240600.0,989,,0
0.0,ST,070200000,F,144999.0,35,203.0,,,3000,0.0,100.0,00130914,Z012,2000.0,1,,,40.0,Z5,3000.0,5300361192.0,203,,0
0.0,ST,140000000,F,,28,206.0,,,2000,0.0,,04105189,Z001,708105.0,100,,,,Z7,,5300135458.0,206,,0
0.0,ST,010102000,F,,28,221.0,,,2000,0.0,,00310221,Z001,702225.0,1,,,,Z7,,5300019284.0,221,,0
0.0,ST,10402000,F,,3,991.0,,,3000,0.0,,29150600UB,Z008,1000.0,1,,,,TB,,5300177823.0,991,,0
0.0,ST,10401000,F,,42,223.0,,,3000,0.0,,01184500UB,Z012,2000.0,1,,,40.0,Z7,3000.0,5300221817.0,223,,0
0.0,ST,10304000,F,,42,228.0,,,2100,0.0,,34999201UB,Z001,700722.0,1,,,,Z5,,5300356787.0,228,,0
0.0,ST,10401000,F,,42,228.0,,,2100,0.0,,21266200UB,Z001,704955.0,1,,,,Z4,,5300074622.0,228,,0
0.0,ST,520000000,F,,30,206.0,,,2100,0.0,,00393867,Z001,705680.0,1,,,,Z1,,5300119252.0,206,,0
0.0,ST,10401000,F,,42,228.0,,,2000,3.0,,24349600UB,Z001,700119.0,1,,E15,30.0,Y2,,5300085386.0,228,,0
10.0,ST,140100000,F,52485.0,4,708.0,5500002310.0,4.0,2100,0.0,10170.0,00310075,Z011,700020.0,100,4.0,E20,,X4,,5300018302.0,708,60.0,0
0.0,ST,10301010,F,,3,991.0,,,3000,0.0,,60082650,Z012,1000.0,1,,,,Z1,,5300461527.0,991,,0
0.0,ST,060100000,F,,42,233.0,,,2100,0.0,,31123201,Z011,700151.0,1,,E15,,Y4,,5300039309.0,233,,0
0.0,ST,060100000,F,280657.0,42,233.0,,,2100,0.0,1170.0,24886001,Z011,700151.0,1,,E15,,Y4,,5300150008.0,233,,0
0.0,ST,10401000,F,,42,202.0,,,2100,0.0,,34842800UB,Z001,701318.0,1,,E13,,Y3,,5300074249.0,202,,0
0.0,ST,520200000,F,,30,206.0,,,3000,0.0,,60068334,Z012,708008.0,100,,,,Z7,,5300462852.0,206,,0
0.0,ST,080100000,F,,3,215.0,,,2100,0.0,,00347064,Z001,711970.0,1,,E13,40.0,Y2,,5300193622.0,215,,0
0.0,ST,520100000,F,,14,203.0,,,2000,0.0,,80800708,Z008,702590.0,100,,E11,,Y6,,5300155133.0,203,,0
0.0,ST,010102000,F,,42,224.0,,,3000,0.0,,96161017,Z012,2000.0,100,,,40.0,Z4,3000.0,5300316226.0,224,,0
0.0,ST,10403000,F,,3,991.0,,,3000,0.0,,21421500UB,Z008,1000.0,1,,,,TB,,5300175309.0,991,,0
0.0,ST,10102000,F,,28,723.0,,,2100,0.0,,95163900UB,Z001,704926.0,100,,,,Z2,,5300154760.0,723,,0
0.0,ST,10100000,F,,999,223.0,,,3000,0.0,,91119778,Z012,2000.0,100,,,40.0,Z1,3000.0,5300300455.0,223,,0
0.0,ST,550100000,F,,999,206.0,,,3000,0.0,,36960108,Z012,2000.0,1,,E11,40.0,Y4,3000.0,5300291919.0,206,,0
0.0,ST,140100000,F,,21,264.0,,,2100,0.0,,00370735,Z010,706261.0,100,,E11,,Y4,,5300120958.0,264,,0
0.0,ST,010303000,F,,42,228.0,,,2100,0.0,,23594401UB,Z001,700722.0,100,,,,Z1,,5300142496.0,228,,0
0.0,ST,10304000,F,,3,991.0,,,2100,0.0,,95090711UB,Z008,1000.0,1,,,,TB,,5300045806.0,991,,0
0.0,ST,070400000,F,35219.0,42,708.0,,,2100,0.0,230.0,00120650,Z010,706985.0,1,,E13,,Y2,,5300096161.0,708,,0
0.0,ST,10102000,F,,35,223.0,,,3000,0.0,,23505118UB,Z012,2000.0,100,,,40.0,Z2,3000.0,5300234571.0,223,,0
0.0,ST,10401000,F,,999,232.0,,,2000,3.0,,60114223,Z001,704926.0,1,,,30.0,Z1,,5300540113.0,232,,0
