Material number,Supplier,Contract,Contract Position,Fulfillment time,Fixed contract 1,Fixed contract 2,Procurement type,Special procurement type,Dispatcher,Buyer,Purchasing group,Purchasing lot size,Total quantity,Total value,Price unit,Calendar,Plant,Plant information record,Information record number,Information record type,Plant processing time,Material master time,Product group,Base unit,anomaly
00200192,700020,5500008563.0,10,4,4,60,F,,208,208.0,Z011,X4,9970,648,100,E20,2100,,5300173132.0,0.0,1,28,100202000,ST,1
00200203,700020,5500007458.0,10,4,4,60,F,,208,208.0,Z011,X4,9500,23423,100,E20,2100,,5300173130.0,0.0,1,28,100400000,ST,1
00370060,700020,5500004821.0,10,4,4,60,F,,708,708.0,Z011,X4,6290,8256,100,E20,3000,,5300020424.0,0.0,1,4,140700000,ST,1
00190246,700020,5500007560.0,10,4,4,60,F,,208,208.0,Z011,X4,9270,774,100,E20,3000,,5300001643.0,0.0,1,14,140700000,ST,1
00200269,700020,5500007460.0,10,4,4,60,F,,208,208.0,Z011,X4,2260,7152,100,E20,2000,,5300173136.0,0.0,1,28,100202000,ST,1
60012851,700020,5500007432.0,10,4,4,60,F,,208,208.0,Z011,X6,246930,306702,100,E20,2000,,5300358611.0,0.0,1,140,140300000,ST,1
674252,700020,5500007551.0,10,4,4,60,F,,208,208.0,Z011,X4,11100,2974,100,E20,2000,,5300118969.0,0.0,1,12,140300000,ST,1
00360832,700020,5500007470.0,10,4,4,60,F,,208,208.0,Z011,X5,10730,106441,100,E20,3000,,5300127667.0,0.0,1,84,140100000,ST,1
00370001,700020,5500007440.0,10,4,4,60,F,,208,208.0,Z011,X4,1310,2056,100,E20,2100,,5300084824.0,0.0,1,28,140700000,ST,1
00370065,700020,5500007444.0,10,4,4,60,F,,208,208.0,Z011,X4,690,1811,100,E20,2000,,5300020443.0,0.0,1,42,140700000,ST,1
00370073,700020,5500007469.0,10,4,4,60,F,,208,208.0,Z011,X4,4560,1894,100,E20,2100,,5300020485.0,0.0,1,70,140700000,ST,1
00370091,700020,5500007439.0,10,4,4,60,F,,208,208.0,Z011,X4,9830,22186,100,E20,2100,,5300064582.0,0.0,1,28,140700000,ST,1
00370303,700020,5500007443.0,10,4,4,60,F,,208,208.0,Z011,X4,5580,16433,100,E20,2100,,5300002879.0,0.0,1,35,140700000,ST,1
00370629,700020,5500007564.0,10,4,4,60,F,,208,208.0,Z011,X4,1550,7715,100,E20,2000,,5300064399.0,0.0,1,12,140100000,ST,1
00370692,700020,5500007462.0,10,4,4,60,F,,208,208.0,Z011,X4,210670,100485,100,E20,2000,,5300079370.0,0.0,1,112,140100000,ST,1
00371088,700020,5500008561.0,10,4,4,60,F,,208,208.0,Z011,X4,5230,11075,100,E20,2000,,5300125761.0,0.0,1,12,140100000,ST,1
00350866,700020,5500008560.0,10,4,4,60,F,,208,208.0,Z011,X4,180,2891,100,E20,2000,,5300133687.0,0.0,1,28,140200000,ST,1
00200048,700020,5500007436.0,10,4,4,60,F,,208,208.0,Z011,X4,2230,955,100,E20,2100,,5300189537.0,0.0,1,42,100202000,ST,1
00200077,700020,5500007463.0,10,4,4,60,F,,208,208.0,Z011,X4,9160,34015,100,E20,2000,,5300173352.0,0.0,1,14,100202000,ST,1
00200077,700020,5500007464.0,10,4,4,60,F,,208,208.0,Z011,X4,5520,2026,100,E20,2100,,5300173352.0,0.0,1,14,100202000,ST,1
00200155,700020,5500007435.0,10,4,4,60,F,,208,208.0,Z011,X4,8170,12256,100,E20,2100,,5300173762.0,0.0,1,28,100202000,ST,1
00200158,700020,5500007456.0,10,4,4,60,F,,208,208.0,Z011,X4,2360,14812,100,E20,2000,,5300173414.0,0.0,1,35,100202000,ST,1
00200158,700020,5500007457.0,10,4,4,60,F,,208,208.0,Z011,X4,1150,7223,100,E20,2100,,5300173414.0,0.0,1,35,100202000,ST,1
00200162,700020,5500007437.0,10,4,4,60,F,,208,208.0,Z011,X4,990,362,100,E20,2000,,5300383855.0,0.0,1,14,530104000,ST,1
00200176,700020,5500007466.0,10,4,4,60,F,,208,208.0,Z011,X4,10580,31169,100,E20,2000,,5300189531.0,0.0,1,14,100202000,ST,1
00200179,700020,5500007468.0,10,4,4,60,F,,208,208.0,Z011,X4,16720,1840,100,E20,2100,,5300189536.0,0.0,1,28,100202000,ST,1
00200180,700020,5500007454.0,10,4,4,60,F,,208,208.0,Z011,X4,6090,13083,100,E20,2000,,5300189528.0,0.0,1,14,100202000,ST,1
00200180,700020,5500007455.0,10,4,4,60,F,,208,208.0,Z011,X4,17140,36841,100,E20,2100,,5300189528.0,0.0,1,14,100202000,ST,1
00200184,700020,5500007452.0,10,4,4,60,F,,208,208.0,Z011,X4,1660,768,100,E20,2100,,5300189530.0,0.0,1,14,100202000,ST,1
00200226,700020,5500004801.0,10,4,4,60,F,,708,708.0,Z011,X4,7860,3602,100,E20,2000,,5300189523.0,0.0,1,4,100202000,ST,1
00200280,700020,5500007467.0,10,4,4,60,F,,208,208.0,Z011,X4,900,3195,100,E20,2000,,5300189524.0,0.0,1,14,100202000,ST,1
00230037,700020,5500007554.0,10,4,4,60,F,,208,208.0,Z011,X4,24660,2836,100,E20,2100,,5300005238.0,0.0,1,14,140300000,ST,1
01240740-01,701710,5500008487.0,10,14,14,50,F,,231,231.0,Z012,Z7,2780,121237,100,,3000,,5300374696.0,0.0,1,70,100202000,ST,1
01240745,701710,5500008488.0,10,14,14,50,F,,231,231.0,Z012,Z7,6590,359622,100,,3000,,5300171850.0,0.0,1,999,100202000,ST,1
01244130-02,701710,5500008463.0,10,14,14,50,F,,231,231.0,Z008,Y4,2410,104026,100,E14,2100,,5300383475.0,0.0,1,50,100202000,ST,1
00300221,700985,5500008573.0,10,14,14,93,F,,208,208.0,Z011,Y9,1200,318218,100,E13,3000,,5300133376.0,0.0,1,56,90100000,ST,1
23010301,700985,5500009137.0,10,14,14,84,F,,203,203.0,Z005,Y2,149600,56151,100,E13,2100,,5300090857.0,0.0,1,14,90300000,ST,1
00130996,701165,4600012377.0,10,28,0,0,F,,202,202.0,Z011,Y5,8480,1017338,1,E13,2100,,5300084738.0,0.0,1,196,30100000,ST,1
60029336,710392,5500005910.0,10,21,21,168,F,,702,702.0,Z011,Y5,3790,62925,1,E15,3000,,5300383951.0,0.0,1,168,550100000,ST,1
60034123,700985,4600012271.0,10,56,0,0,F,,208,208.0,Z011,Y9,23330,2390205,1,E13,2000,,5300385152.0,0.0,1,14,90100000,ST,1
23279900,702225,5500006543.0,10,42,42,98,F,,213,213.0,Z004,TB,100,51200,1,,2100,,5300082580.0,0.0,1,42,550100000,ST,1
01240900,710392,5500005907.0,10,21,21,168,F,,702,702.0,Z011,Y5,630,100917,1,E15,3000,,5300179976.0,0.0,1,168,550100000,ST,1
00240180,700985,4600012272.0,10,42,0,0,F,,208,208.0,Z011,Y9,21960,141419,1,E13,2000,,5300010225.0,0.0,1,14,90100000,ST,1
00200193,700020,5500007459.0,10,4,4,60,F,,208,208.0,Z011,X4,40,237,1,E20,2100,,5300173133.0,0.0,1,4,100202000,ST,1
60024729,707032,5500009070.0,10,30,30,180,F,,208,208.0,Z008,Z2,460,637921,1,,2000,,5300378762.0,0.0,1,2,90100000,ST,1
60029336,710392,5500005908.0,10,21,21,168,F,,702,702.0,Z011,Y5,15610,2583145,1,E15,2000,,5300383951.0,0.0,1,168,550100000,ST,1
01240800,710392,5500005903.0,10,21,21,168,F,,702,702.0,Z011,Y5,14770,2426562,1,E15,2000,,5300179975.0,0.0,1,168,550100000,ST,1
01240800,710392,5500005904.0,10,21,21,168,F,,702,702.0,Z011,Y5,1750,287148,1,E15,3000,,5300179975.0,0.0,1,168,550100000,ST,1
01240900,710392,5500005905.0,10,21,21,168,F,,702,702.0,Z011,Y5,3840,615196,1,E15,2000,,5300179976.0,0.0,1,168,550100000,ST,1
01240900,710392,5500005906.0,10,21,21,168,F,,702,702.0,Z011,Y5,1240,198078,1,E15,2100,,5300179976.0,0.0,1,168,550100000,ST,1
60026566,702225,5500006575.0,10,42,42,98,F,,213,213.0,Z004,TB,380,1987825,1,,2100,,5300378752.0,0.0,1,42,550100000,ST,1
60029336,710392,5500005909.0,10,21,21,168,F,,702,702.0,Z011,Y5,3770,624336,1,E15,2100,,5300383951.0,0.0,1,168,550100000,ST,1
00130207,700049,5500009048.0,10,21,21,60,F,,203,203.0,Z011,Y5,380,51866,1,E11,3000,,5300011904.0,0.0,1,21,70200000,ST,1
60107665,700537,5500008065.0,10,42,42,112,F,,203,203.0,Z001,Y5,1410,2144388,1,E13,2000,,5300534043.0,0.0,1,112,70800000,ST,1
60099065,702584,5500008619.0,10,28,28,84,F,,203,203.0,Z010,Y9,0,0,1,E13,2100,,5300508487.0,0.0,1,84,70700000,ST,1
01507700,700000,4600012780.0,10,42,0,0,F,,223,223.0,Z001,V9,120,28788,1,E19,2100,,5300387098.0,3.0,1,14,550100000,ST,1
60089510,714147,4600012527.0,10,84,0,0,F,,203,203.0,Z001,Y6,4240,856565,1,E14,2100,,5300468793.0,0.0,1,42,70600000,ST,1
60040124,709574,4600012513.0,10,112,0,0,F,,215,215.0,Z001,Z3,6310,11928214,1,,2000,,5300406806.0,0.0,1,112,80400000,ST,1
60051660,701603,4600011137.0,10,56,0,0,F,,203,203.0,Z005,Y9,430,1227003,1,E15,2100,,5300423917.0,0.0,1,56,70800000,ST,1
01506500,700000,4600012810.0,10,42,0,0,F,,223,223.0,Z001,X9,990,2617565,1,E20,2000,,5300425566.0,0.0,1,42,550100000,ST,1
01507700,700000,4600012780.0,10,42,0,0,F,,223,223.0,Z001,V9,120,28788,1,E19,2100,,5300387098.0,0.0,1,14,550100000,ST,1
00280208,700368,4600012576.0,10,84,0,0,F,,203,203.0,Z010,Y9,450,31546,1,E11,3000,,5300013771.0,0.0,1,56,60100000,ST,1
00310700,700074,4600011737.0,10,42,0,0,F,,202,202.0,Z010,Z3,12470,165682,1,,2000,,5300003539.0,0.0,1,112,40400000,ST,1
00346300,715691,4600012453.0,10,98,0,0,F,,215,215.0,Z001,Y5,8390,2594492,1,E11,2000,,5300454578.0,0.0,1,98,80400000,ST,1
00230239,700985,4600012575.0,10,84,0,0,F,,203,203.0,Z005,Y2,5080,26277,1,E13,3000,,5300076331.0,0.0,1,56,90400000,ST,1
01506900,700000,4600010139.0,10,14,0,0,F,,223,223.0,Z001,V3,0,0,1,E19,2100,,5300030404.0,3.0,1,14,10501000,ST,1
01506900,700000,4600010139.0,10,14,0,0,F,,223,223.0,Z001,V3,0,0,1,E19,2100,,5300030404.0,0.0,1,14,10501000,ST,1
00131566-03,707032,5500008424.0,10,14,14,180,F,,702,702.0,Z011,Y5,1850,586563,1,E11,2000,,5300465588.0,0.0,1,180,30100000,ST,1
00110621,700985,5500009134.0,10,14,14,84,F,,203,203.0,Z002,Y9,630,51549,1,E13,2000,,5300116805.0,0.0,1,7,50500000,ST,1
00130996,707032,5500008421.0,10,14,14,180,F,,202,202.0,Z011,Y5,8200,944021,1,E11,2000,,5300465586.0,0.0,1,180,30100000,ST,1
00130997,707032,5500008422.0,10,14,14,180,F,,702,702.0,Z011,Y5,8390,1272712,1,E11,2000,,5300185920.0,0.0,1,180,30100000,ST,1
00100055,706611,5500008123.0,10,14,14,90,F,,208,208.0,Z011,Y5,50360,75271,1,E14,2100,,5300091933.0,0.0,1,56,70300000,ST,1
60072314,700585,5500006338.0,10,14,14,182,F,,203,203.0,Z010,Y5,10,399,1,E14,2000,,5300456998.0,0.0,1,14,130401000,ST,1
00170070,700585,5500007092.0,10,14,14,182,F,,203,203.0,Z010,Y5,5110,58216,1,E14,2100,,5300016250.0,0.0,1,14,140700000,ST,1
00240279,707032,5500007165.0,10,14,14,180,F,,208,208.0,Z011,Y5,130,141385,1,E11,2000,,5300360020.0,0.0,1,116,90100000,ST,1
00230015,712009,5500004673.0,10,14,14,112,F,,715,715.0,Z001,Y2,2540,5283,1,E13,2000,,5300194578.0,0.0,1,14,90400000,ST,1
