,kmean_Unnamed: 0,kmean_Fulfillment time,kmean_Fixed contract 1,kmean_Fixed contract 2,kmean_Total quantity,kmean_Total value,kmean_Price unit,kmean_Plant processing time,kmean_Material master time,dbscan_Unnamed: 0,dbscan_Planlieferzeit Vertrag,dbscan_Vertrag Fix1,dbscan_Vertrag_Fix2,dbscan_Gesamtbestand,dbscan_Gesamtwert,dbscan_Preiseinheit,dbscan_WE-Bearbeitungszeit,dbscan_Planlieferzeit Mat-Stamm,dbscan_anomaly,xgboost_Unnamed: 0,xgboost_Material number,xgboost_Supplier,xgboost_Contract,xgboost_Contract Position,xgboost_Fulfillment time,xgboost_Fixed contract 1,xgboost_Fixed contract 2,xgboost_Procurement type,xgboost_Special procurement type,xgboost_Dispatcher,xgboost_Buyer,xgboost_Purchasing group,xgboost_Purchasing lot size,xgboost_Total quantity,xgboost_Total value,xgboost_Price unit,xgboost_Calendar,xgboost_Plant,xgboost_Plant information record,xgboost_Information record number,xgboost_Information record type,xgboost_Plant processing time,xgboost_Material master time,xgboost_Product group,xgboost_Base unit,lof_Unnamed: 0,lof_Material number,lof_Supplier,lof_Contract,lof_Contract Position,lof_Fulfillment time,lof_Fixed contract 1,lof_Fixed contract 2,lof_Procurement type,lof_Special procurement type,lof_Dispatcher,lof_Buyer,lof_Purchasing group,lof_Purchasing lot size,lof_Total quantity,lof_Total value,lof_Price unit,lof_Calendar,lof_Plant,lof_Plant information record,lof_Information record number,lof_Information record type,lof_Plant processing time,lof_Material master time,lof_Product group,lof_Base unit,lof_anomaly,rfc_Unnamed: 0,rfc_Materialnummer,rfc_Lieferant OB,rfc_Vertrag OB,rfc_Vertragsposition OB,rfc_Planlieferzeit Vertrag,rfc_Vertrag Fix1,rfc_Vertrag_Fix2,rfc_Beschaffungsart,rfc_Sonderbeschaffungsart,rfc_Disponent,rfc_Einkäufer,rfc_DispoGruppe,rfc_Dispolosgröße,rfc_Gesamtbestand,rfc_Gesamtwert,rfc_Preiseinheit,rfc_Kalender,rfc_Werk OB,rfc_Werk Infosatz,rfc_Infosatznummer,rfc_Infosatztyp,rfc_WE_Bearbeitungszeit,rfc_Planlieferzeit Mat-Stamm,rfc_Warengruppe,rfc_Basiseinheit,rfc_Anomaly_Score,rfc_Predicted_Label,iforest_Unnamed: 0,iforest_Material number,iforest_Supplier,iforest_Contract,iforest_Contract Position,iforest_Fulfillment time,iforest_Fixed contract 1,iforest_Fixed contract 2,iforest_Procurement type,iforest_Special procurement type,iforest_Dispatcher,iforest_Buyer,iforest_Purchasing group,iforest_Purchasing lot size,iforest_Total quantity,iforest_Total value,iforest_Price unit,iforest_Calendar,iforest_Plant,iforest_Plant information record,iforest_Information record number,iforest_Information record type,iforest_Plant processing time,iforest_Material master time,iforest_Product group,iforest_Base unit,iforest_if_anomaly
20,1346.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0,30.0,20,0,0,0,10,1614,1,2,3,1,1346.0,00401920,702533.0,,0.0,,,,F,,206.0,206.0,Z001,Z7,,,1000.0,,2000.0,,5300134034.0,0.0,1.0,30.0,10302000.0,MM,2988.0,60096732,700230.0,,0.0,,,,F,30.0,219.0,219.0,Z012,Z1,,,1.0,,3000.0,,5300502952.0,0.0,1.0,70.0,100202000,ST,0.0,20,23286900,2100,,0,0,0,0,F,41.0,203,203.0,Z003,Z4,10,1614,1,,2000,3000.0,5300197608.0,0.0,2,3,010401000,ST,0.3925433106176813,1,7203.0,21301100UB,704926.0,,0.0,,,,F,30.0,223.0,223.0,Z008,Z3,,,1.0,,2000.0,,5300140134.0,3.0,1.0,42.0,10403000.0,ST,0.0
21,1396.0,0.0,0.0,0.0,30040.0,21127222.0,1.0,2.0,3.0,21,0,0,0,0,0,1,1,999,0,1428.0,00400628,700464.0,,0.0,,,,F,,206.0,206.0,Z001,Z7,,,1000.0,,2100.0,,5300019953.0,0.0,1.0,21.0,10301000.0,MM,18035.0,00120594,706985.0,,0.0,,,,F,,208.0,208.0,Z012,Y9,,,1.0,E15,3000.0,,5300359387.0,0.0,1.0,42.0,070400000,ST,0.0,21,24762402,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,1,,3000,3000.0,5300253579.0,0.0,1,999,10102000,ST,0.0,1,4521.0,60034401,702399.0,,0.0,,,,F,30.0,228.0,228.0,Z001,Y4,,,1.0,E14,2000.0,,5300387694.0,3.0,1.0,70.0,10403000.0,ST,0.0
22,1428.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0,21.0,22,0,0,0,0,0,100,1,999,0,1513.0,00130096,703568.0,,0.0,,,,F,,203.0,203.0,Z002,Z2,,,1.0,,2000.0,,5300011111.0,0.0,15.0,70.0,70200000.0,ST,2571.0,60106921,2000.0,,0.0,,,,F,40.0,224.0,224.0,Z012,Z5,,,1.0,,3000.0,3000.0,5300529980.0,0.0,1.0,10.0,00,ST,0.0,22,80512403,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Z1,0,0,100,,3000,3000.0,5300422242.0,0.0,1,999,520100000,ST,0.51,0,2205.0,24453200UB,700119.0,,0.0,,,,F,30.0,228.0,228.0,Z001,Y2,,,1.0,E15,2000.0,,5300137871.0,3.0,1.0,42.0,10403000.0,ST,0.0
23,1472.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,999.0,23,0,0,0,0,0,1,1,49,0,1550.0,04002151,706822.0,,0.0,,,,F,,206.0,206.0,Z001,Z1,,,1000.0,,2100.0,,5300106394.0,0.0,1.0,14.0,80900000.0,ST,8653.0,00100640,700222.0,,0.0,,,,F,,208.0,208.0,Z011,Y3,460.0,4507.0,100.0,E11,2100.0,,5300095652.0,0.0,1.0,21.0,140100000,ST,0.0,23,00260156,700985,,0,0,0,0,F,,203,203.0,Z005,Y2,0,0,1,E13,2000,,5300006600.0,0.0,1,49,090300000,ST,0.5598634421134422,0,8730.0,24947800UB,700119.0,,0.0,,,,F,30.0,228.0,228.0,Z001,Y2,,,1.0,E15,2000.0,,5300195575.0,3.0,1.0,42.0,10403000.0,ST,0.0
24,1550.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0,14.0,24,0,0,0,0,0,1,1,14,0,1559.0,00400400,702533.0,,0.0,,,,F,,206.0,206.0,Z001,Z1,,,1000.0,,2100.0,,5300018057.0,0.0,1.0,14.0,10301000.0,MM,1599.0,95130633UB,1000.0,,0.0,,,,F,,205.0,205.0,Z008,Z4,,,1.0,,2100.0,,5300089774.0,0.0,1.0,3.0,10403000,ST,0.0,24,23792605UB,711636,,0,0,0,0,F,,711,711.0,Z002,Z7,0,0,1,,2000,,5300362530.0,0.0,1,14,10102000,ST,0.0157391304347826,1,2879.0,21461050UB,700119.0,,0.0,,,,F,30.0,228.0,228.0,Z001,Y2,,,1.0,E15,2100.0,,5300191373.0,3.0,1.0,42.0,10403000.0,ST,0.0
25,1559.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0,14.0,25,0,0,0,0,0,100,1,14,0,1624.0,00400958,2000.0,,0.0,,,,F,72.0,206.0,206.0,Z012,Z7,,,1000.0,,3000.0,3000.0,5300217126.0,0.0,1.0,21.0,10303000.0,MM,1397.0,23321400UB,704926.0,,0.0,,,,F,,223.0,223.0,Z001,Z1,,,1.0,,2100.0,,5300123456.0,0.0,1.0,42.0,10401000,ST,0.0,25,04001818,702779,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,100,,2100,,5300106186.0,0.0,1,14,080600000,ST,0.6729007936507937,0,7776.0,28300400UB,700119.0,,0.0,,,,F,30.0,228.0,228.0,Z001,Y2,,,1.0,E15,2100.0,,5300177476.0,3.0,1.0,42.0,10403000.0,ST,0.0
26,1618.0,4.0,4.0,60.0,9600.0,219.0,100.0,1.0,4.0,26,0,0,0,0,0,100,1,999,0,1660.0,04005158,701112.0,,0.0,,,,F,,206.0,206.0,Z001,Z2,,,1000.0,,2100.0,,5300119995.0,0.0,1.0,14.0,140100000.0,ST,6311.0,23642601UB,2100.0,,0.0,,,,F,41.0,211.0,211.0,Z002,Y3,80.0,7457.0,1.0,E14,2000.0,3000.0,5300405104.0,0.0,1.0,3.0,010102000,ST,0.0,26,24322303,2000,,0,0,0,0,F,40.0,213,213.0,Z012,Z1,0,0,100,,3000,3000.0,5300244608.0,0.0,1,999,10103000,ST,0.51,0,6605.0,34885800UB,702399.0,,0.0,,,,F,30.0,228.0,228.0,Z001,Y4,,,1.0,E14,2000.0,,5300137499.0,3.0,1.0,42.0,10403000.0,ST,0.0
27,1624.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0,21.0,27,0,0,0,0,0,100,1,28,0,1771.0,00402239,2000.0,,0.0,,,,F,40.0,206.0,206.0,Z012,Z1,,,1000.0,,3000.0,3000.0,5300499936.0,0.0,1.0,999.0,10300000.0,MM,9167.0,60053595,709890.0,,0.0,,,,F,30.0,202.0,202.0,Z011,Y2,44570.0,3110986.0,1.0,E13,2100.0,,5300419200.0,3.0,1.0,112.0,050400000,ST,0.0,27,60034110,715646,,0,0,0,0,F,,728,728.0,Z010,Y3,0,0,100,E11,2000,,5300507133.0,0.0,1,28,10102000,ST,0.3663333333333333,1,6989.0,31070400UB,702399.0,,0.0,,,,F,30.0,228.0,228.0,Z001,Y4,,,1.0,E14,2000.0,,5300071892.0,3.0,1.0,42.0,10403000.0,ST,0.0
28,1647.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,999.0,28,0,0,0,0,0,1,1,30,0,1915.0,00130107,703568.0,,0.0,,,,F,,203.0,203.0,Z001,Z1,,,1.0,,2100.0,,5300011166.0,0.0,15.0,56.0,70200000.0,ST,5005.0,80270168,2000.0,,0.0,,,,F,40.0,203.0,203.0,Z012,Y9,,,100.0,E11,3000.0,3000.0,5300294684.0,0.0,1.0,999.0,520100000,ST,0.0,28,00310044,704970,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,1,,2000,,5300075387.0,0.0,1,30,050100000,ST,0.8859999999999999,0,5809.0,28184501,701806.0,5500002064.0,10.0,4.0,4.0,60.0,F,,708.0,708.0,Z008,V5,760.0,254913.0,100.0,E98,2100.0,,5300186473.0,0.0,2.0,4.0,60200000.0,ST,0.0
29,1660.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0,14.0,29,14,14,112,36940,391579,100,1,14,1,1929.0,00400558,702533.0,,0.0,,,,F,,206.0,206.0,Z001,Z7,,,1000.0,,2100.0,,5300019452.0,0.0,1.0,21.0,10202000.0,MM,9684.0,24919500UB,704926.0,,0.0,,,,F,,223.0,223.0,Z001,Z5,,,1.0,,2000.0,,5300195808.0,0.0,1.0,50.0,10401000,ST,0.0,29,95194023,712009,5500003451.0,20,14,14,112,F,,715,715.0,Z001,Y9,36940,391579,100,E13,2000,,5300194607.0,0.0,1,14,90400000,ST,0.3916666666666667,1,4096.0,33841300UB,704926.0,,0.0,,,,F,30.0,223.0,223.0,Z002,Z1,,,1.0,,2100.0,,5300091534.0,3.0,1.0,42.0,10403000.0,ST,0.0
30,1672.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,999.0,30,0,0,0,0,0,1,1,56,0,2012.0,00400157,2000.0,,0.0,,,,F,72.0,206.0,206.0,Z012,Z7,,,1000.0,,3000.0,3000.0,5300216518.0,0.0,1.0,28.0,10201000.0,MM,3230.0,95193011UB,2000.0,,0.0,,,,F,40.0,223.0,223.0,Z012,Z1,,,1.0,,3000.0,3000.0,5300313269.0,0.0,1.0,999.0,10102000,ST,0.0,30,95173606UB,2000,,0,0,0,0,F,40.0,228,228.0,Z012,TB,0,0,1,,3000,3000.0,5300310207.0,0.0,1,56,10402000,ST,0.1754642857142856,1,6075.0,60073776,700119.0,,0.0,,,,F,30.0,228.0,228.0,Z001,Y2,20.0,32814.0,1.0,E15,2000.0,,5300464097.0,0.0,1.0,42.0,10401000.0,ST,0.0
31,1725.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,999.0,31,0,0,0,0,0,100,1,14,0,2077.0,00380237,703558.0,,0.0,,,,F,,203.0,203.0,Z002,Z2,,,1.0,,2000.0,,5300005798.0,0.0,40.0,84.0,70100000.0,ST,15319.0,04002720,700961.0,,0.0,,,,F,,203.0,203.0,Z001,Z1,,,1.0,,2000.0,,5300106740.0,0.0,1.0,14.0,071000000,ST,1.0,31,00380379,708008,,0,0,0,0,F,,703,703.0,Z008,Y2,0,0,100,E11,2100,,5300126752.0,0.0,1,14,120000000,ST,0.6729007936507937,0,5677.0,34490400UB,709741.0,5500000891.0,20.0,42.0,42.0,42.0,F,30.0,713.0,713.0,Z008,V9,70.0,1188474.0,1.0,E18,2100.0,,5300183961.0,3.0,1.0,42.0,10403000.0,ST,0.0
32,1732.0,0.0,0.0,0.0,180000.0,37481.0,100.0,1.0,30.0,32,0,0,0,0,0,1,1,56,0,2079.0,00400685,2000.0,,0.0,,,,F,72.0,206.0,206.0,Z012,Z7,,,1000.0,,3000.0,3000.0,5300216903.0,0.0,1.0,21.0,10202000.0,MM,2480.0,24415110,700000.0,,0.0,,,,F,,723.0,723.0,Z001,X3,,,100.0,E20,2000.0,,5300135840.0,0.0,1.0,28.0,010102000,ST,0.0,32,60102708,704926,,0,0,0,0,F,30.0,223,223.0,Z001,Z1,0,0,1,,2100,,5300506031.0,3.0,1,56,10403000,ST,0.1754642857142856,1,7363.0,21291300,715408.0,4600011440.0,20.0,42.0,,,F,30.0,223.0,223.0,Z004,TB,,,1.0,,2000.0,,5300435757.0,0.0,1.0,56.0,10403000.0,ST,0.0
33,1771.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0,999.0,33,0,0,0,0,0,1,1,999,0,2082.0,00400397,700464.0,,0.0,,,,F,,206.0,206.0,Z001,Z1,,,1000.0,,2100.0,,5300018046.0,0.0,1.0,42.0,10301000.0,MM,10631.0,60030365,1000.0,,0.0,,,,F,,991.0,991.0,Z008,Z5,,,1.0,,2000.0,,5300383597.0,0.0,1.0,3.0,10402000,ST,0.0,33,24246420,701056,,0,0,0,0,F,,998,998.0,Z001,Z1,0,0,1,,2100,,5300195412.0,3.0,1,999,550100000,ST,0.0,1,8662.0,01501400,700000.0,,0.0,,,,F,30.0,723.0,723.0,Z001,X3,40.0,1942.0,1.0,E20,3000.0,,5300461007.0,3.0,1.0,14.0,10401000.0,ST,0.0
34,1899.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0,28.0,34,0,0,0,20,40775,1,1,30,1,2098.0,00400567,2000.0,,0.0,,,,F,72.0,206.0,206.0,Z012,Z7,,,1000.0,,3000.0,3000.0,5300216801.0,0.0,1.0,14.0,10202000.0,MM,10418.0,00341387,706186.0,,0.0,,,,F,,215.0,215.0,Z012,Y5,80.0,35.0,100.0,E11,3000.0,,5300092889.0,0.0,1.0,28.0,080600000,ST,1.0,34,60114297,718509,,0,0,0,0,F,,206,206.0,Z001,Z7,20,40775,1,,2000,,5300531254.0,0.0,1,30,530104000,ST,0.41,1,8929.0,95163208UB,702399.0,,0.0,,,,F,30.0,228.0,228.0,Z001,Y4,,,1.0,E14,2000.0,,5300139025.0,3.0,1.0,42.0,10402000.0,ST,0.0
35,1929.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0,21.0,35,0,0,0,0,0,100,1,12,0,2170.0,00400811,700464.0,,0.0,,,,F,,206.0,206.0,Z001,Z7,45000.0,1450.0,1000.0,,2000.0,,5300018912.0,0.0,1.0,21.0,10201000.0,MM,10341.0,60076375,700000.0,,0.0,,,,F,,723.0,723.0,Z001,V3,,,1.0,E19,2100.0,,5300467065.0,0.0,1.0,42.0,10401000,ST,0.0,35,00370453,700020,,0,0,0,0,F,,708,708.0,Z011,X4,0,0,100,E20,2100,,5300003771.0,0.0,1,12,140100000,ST,0.7029007936507936,0,9183.0,34448800UB,702399.0,,0.0,,,,F,30.0,228.0,228.0,Z001,Y4,,,1.0,E14,2100.0,,5300091505.0,3.0,1.0,42.0,10402000.0,ST,0.0
36,1938.0,0.0,0.0,0.0,44620.0,794.0,100.0,2.0,14.0,36,0,0,0,0,0,1,1,28,0,2346.0,00400099,700464.0,,0.0,,,,F,,206.0,206.0,Z001,Z1,,,1000.0,,2100.0,,5300016472.0,0.0,1.0,14.0,10201000.0,MM,8157.0,00311233,701424.0,,0.0,,,,F,,703.0,703.0,Z001,Z7,,,100.0,,2000.0,,5300097214.0,0.0,1.0,14.0,130000000,ST,1.0,36,31067201UB,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z5,0,0,1,,3000,3000.0,5300270700.0,0.0,1,28,10102000,ST,0.88,0,465.0,00360084,701806.0,5500000352.0,10.0,4.0,4.0,60.0,F,,708.0,708.0,Z011,V4,480.0,7735.0,1.0,E98,2000.0,,5300174033.0,0.0,2.0,4.0,140100000.0,ST,0.0
37,1953.0,0.0,0.0,0.0,1280000.0,3361.0,1000.0,1.0,42.0,37,0,0,0,0,0,1,1,42,0,2454.0,04005263,706943.0,,0.0,,,,F,,208.0,208.0,Z001,Z1,,,1000.0,,2100.0,,,,1.0,999.0,130000000.0,ST,9477.0,00370872,700020.0,,0.0,,,,F,,708.0,708.0,Z011,X4,,,100.0,E20,2000.0,,5300092214.0,0.0,1.0,12.0,140100000,ST,0.0,37,24270800UB,2000,,0,0,0,0,F,40.0,233,233.0,Z012,Y4,0,0,1,E12,3000,3000.0,5300244036.0,0.0,1,42,10401000,ST,0.4431415382862749,1,9727.0,00310237UB,700020.0,,0.0,,,,F,,998.0,998.0,Z002,X4,,,1.0,E20,2000.0,,5300019382.0,0.0,1.0,999.0,140200000.0,ST,0.0
38,1988.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,999.0,38,0,0,0,0,0,1,1,42,0,2554.0,04005261,706943.0,,0.0,,,,F,,208.0,208.0,Z001,Z1,,,1000.0,,2100.0,,5300118000.0,0.0,1.0,45.0,130700000.0,ST,5252.0,24041505,702225.0,,0.0,,,,F,,221.0,221.0,Z001,Z7,,,100.0,,2100.0,,5300156379.0,0.0,1.0,28.0,010502000,ST,0.0,38,23289701UB,2000,,0,0,0,0,F,40.0,211,211.0,Z012,Z1,0,0,1,,3000,3000.0,5300232476.0,0.0,1,42,10102000,ST,0.4431415382862749,1,2833.0,00370041,701806.0,5500000549.0,10.0,4.0,4.0,60.0,F,,708.0,708.0,Z008,V5,52600.0,55946.0,100.0,E98,2100.0,,5300174062.0,0.0,2.0,4.0,140100000.0,ST,0.0
39,2012.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0,28.0,39,0,0,0,0,0,1,1,112,0,2595.0,04004552,701112.0,,0.0,,,,F,,206.0,206.0,Z001,Z2,,,1000.0,,2100.0,,5300116487.0,0.0,1.0,42.0,110100000.0,ST,15299.0,04004619,1900.0,,0.0,,,,F,,206.0,206.0,Z001,Y4,,,1000.0,E11,2000.0,,5300117417.0,0.0,1.0,5.0,090300000,ST,0.0,39,00394017,702014,,0,0,0,0,F,,206,206.0,Z001,Z2,0,0,1,,2000,,5300167650.0,0.0,1,112,520300000,ST,0.36,1,7777.0,60041175,701806.0,5500006147.0,10.0,140.0,140.0,168.0,F,,708.0,708.0,Z011,V5,2560.0,27343.0,100.0,E98,2100.0,,5300431438.0,0.0,2.0,140.0,60100000.0,ST,0.0
40,2062.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0,21.0,40,0,0,0,0,0,1,1,42,0,2620.0,00400408,2000.0,,0.0,,,,F,72.0,206.0,206.0,Z012,Z7,,,1000.0,,3000.0,3000.0,5300057603.0,0.0,1.0,35.0,10301000.0,MM,8131.0,00360464,2000.0,,0.0,,,,F,40.0,208.0,208.0,Z008,Z2,1560.0,5149.0,100.0,,3000.0,3000.0,5300212416.0,0.0,1.0,140.0,140100000,ST,0.0,40,23975460,704926,,0,0,0,0,F,,223,223.0,Z001,Z6,0,0,1,,2000,,5300174308.0,0.0,1,42,010401000,ST,0.4431415382862749,1,8660.0,60024598,701806.0,5500006422.0,10.0,4.0,4.0,60.0,F,,708.0,708.0,Z011,V4,13930.0,17406.0,100.0,E98,2100.0,,5300375542.0,0.0,2.0,49.0,140300000.0,ST,0.0
41,2079.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0,21.0,41,0,0,0,30,2224,100,1,84,1,2660.0,00380911,700098.0,,0.0,,,,F,,203.0,203.0,Z002,Z2,,,1.0,,2000.0,,5300008002.0,0.0,15.0,84.0,90100000.0,ST,7499.0,60058374,2000.0,,0.0,,,,F,40.0,215.0,215.0,Z012,Z1,,,1.0,,3000.0,3000.0,5300424224.0,0.0,1.0,84.0,80100000,ST,0.0,41,00347271,2000,,0,0,0,0,F,40.0,215,215.0,Z012,Z1,30,2224,100,,3000,3000.0,5300211489.0,0.0,1,84,080100000,ST,0.57,0,75.0,34885600UB,702399.0,,0.0,,,,F,30.0,228.0,228.0,Z001,Y2,,,1.0,E14,2000.0,,5300137497.0,3.0,1.0,42.0,10403000.0,ST,0.0
42,2082.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0,42.0,42,0,0,0,0,0,1,1,56,0,2674.0,00400975,2000.0,,0.0,,,,F,72.0,206.0,206.0,Z012,Z7,,,1000.0,,3000.0,3000.0,5300155590.0,0.0,1.0,28.0,10301000.0,MM,9001.0,23109301,2000.0,,0.0,,,,F,40.0,223.0,223.0,Z012,Z2,,,1.0,,3000.0,3000.0,5300230991.0,0.0,1.0,999.0,10303000,ST,0.0,42,34306300UB,702225,,0,0,0,0,F,,213,213.0,Z008,Z2,0,0,1,,2100,,5300053922.0,0.0,1,56,10401000,ST,0.1754642857142856,1,3349.0,00120360,708551.0,,0.0,,,,F,,208.0,208.0,Z010,Y6,220.0,29338.0,1.0,E14,3000.0,,5300149360.0,0.0,1.0,42.0,70400000.0,ST,0.0
43,2098.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0,14.0,43,0,0,0,0,0,100,1,31,0,2699.0,00400934,702533.0,,0.0,,,,F,,206.0,206.0,Z001,Z7,,,1000.0,,2100.0,,5300019747.0,0.0,1.0,14.0,10202000.0,MM,878.0,30020645,700151.0,,0.0,,,,F,40.0,233.0,233.0,Z011,Y4,,,1000.0,E15,2100.0,,5300191359.0,0.0,1.0,3.0,060100000,ST,0.0,43,60015717,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,100,,3000,3000.0,5300365900.0,0.0,1,31,10100000,ST,0.3563333333333333,1,8280.0,00370326,701806.0,5500000912.0,10.0,4.0,4.0,60.0,F,,708.0,708.0,Z011,V4,,,100.0,E98,2100.0,,5300174222.0,0.0,2.0,4.0,140300000.0,ST,0.0
44,2170.0,0.0,0.0,0.0,45000.0,1450.0,1000.0,1.0,21.0,44,0,0,0,0,0,1,1,42,0,2743.0,9390-195,703564.0,,0.0,,,,F,,203.0,203.0,Z001,Z1,,,1.0,,2000.0,,5300054417.0,0.0,40.0,112.0,140100000.0,ST,2202.0,24425501,2000.0,,0.0,,,,F,40.0,252.0,252.0,Z012,EX,,,1.0,,3000.0,3000.0,5300246794.0,0.0,1.0,999.0,550100000,ST,0.0,44,31263400UB,2000,,0,0,0,0,F,40.0,228,228.0,Z012,Z1,0,0,1,,3000,3000.0,5300272204.0,0.0,1,42,10402000,ST,0.4431415382862749,1,7810.0,00370505,701806.0,5500000554.0,10.0,4.0,4.0,60.0,F,,708.0,708.0,Z011,V4,1400.0,3405.0,100.0,E98,2100.0,,5300174069.0,0.0,2.0,4.0,140100000.0,ST,0.0
45,2289.0,0.0,0.0,0.0,9860.0,663.0,1000.0,1.0,28.0,45,0,0,0,2170,631762,1,1,61,1,2753.0,00401930,2000.0,,0.0,,,,F,72.0,206.0,206.0,Z012,Z7,,,1000.0,,3000.0,3000.0,5300217467.0,0.0,1.0,35.0,10205000.0,MM,351.0,00393421,704232.0,4600004693.0,50.0,28.0,,,F,40.0,206.0,206.0,Z001,Z1,,,1.0,,2100.0,,5300063284.0,0.0,1.0,3.0,520300000,ST,1.0,45,04001496,1900,,0,0,0,0,F,,276,276.0,Z012,Y4,2170,631762,1,E11,3000,,5300078144.0,0.0,1,61,070600000,ST,0.34,1,5373.0,00370579,701806.0,5500000594.0,10.0,4.0,4.0,60.0,F,,708.0,708.0,Z011,V4,650.0,423.0,100.0,E98,2100.0,,5300174123.0,0.0,2.0,4.0,140100000.0,ST,0.0
46,2332.0,4.0,4.0,60.0,36210.0,469.0,100.0,1.0,12.0,46,0,0,0,0,0,100,1,999,0,2757.0,00400089,700464.0,,0.0,,,,F,,206.0,206.0,Z001,Z7,,,1000.0,,2100.0,,5300016356.0,0.0,1.0,14.0,10201000.0,MM,5547.0,95193303,2000.0,,0.0,,,,F,40.0,998.0,998.0,Z012,Z1,,,100.0,,3000.0,3000.0,5300313452.0,0.0,1.0,999.0,100100000,ST,0.0,46,95194281UB,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,100,,3000,3000.0,5300314154.0,0.0,1,999,10102000,ST,0.51,0,6913.0,00360601,701806.0,5500003328.0,10.0,4.0,4.0,60.0,F,,708.0,708.0,Z011,V4,660.0,495.0,100.0,E98,2100.0,,5300385051.0,0.0,2.0,4.0,140100000.0,ST,0.0
47,2346.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0,14.0,47,0,0,0,0,0,1,1,56,0,2886.0,00400697,702533.0,,0.0,,,,F,,206.0,206.0,Z001,Z7,28800.0,6822.0,1000.0,,2000.0,,5300061096.0,0.0,1.0,35.0,10301000.0,MM,8599.0,82017202,2000.0,,0.0,,,,F,40.0,213.0,213.0,Z012,Z1,,,100.0,,3000.0,3000.0,5300298767.0,0.0,1.0,999.0,10102000,ST,0.0,47,23064600UB,702225,,0,0,0,0,F,,213,213.0,Z008,Z3,0,0,1,,2100,,5300040354.0,0.0,1,56,10405000,ST,0.1754642857142856,1,7060.0,00100180,708551.0,5500003726.0,10.0,14.0,14.0,60.0,F,,708.0,708.0,Z010,Y5,3570.0,112187.0,1.0,E14,2000.0,,5300149383.0,0.0,1.0,60.0,70300000.0,ST,0.0
48,2358.0,0.0,0.0,0.0,485987.0,109201.0,1000.0,1.0,28.0,48,0,0,0,0,0,1,1,42,0,2948.0,00400309,2000.0,,0.0,,,,F,72.0,206.0,206.0,Z012,Z9,,,1000.0,,3000.0,3000.0,5300216595.0,0.0,1.0,28.0,10304000.0,MM,2954.0,35195248,2000.0,,0.0,,,,F,40.0,252.0,252.0,Z012,EX,,,1.0,,3000.0,3000.0,5300288842.0,0.0,1.0,999.0,00,ST,0.0,48,31508901,700151,,0,0,0,0,F,,233,233.0,Z011,Y4,0,0,1,E15,2100,,5300093481.0,0.0,1,42,060100000,ST,0.4431415382862749,1,4661.0,00110179,708551.0,5500003743.0,10.0,14.0,14.0,60.0,F,,708.0,708.0,Z010,Y5,4860.0,96044.0,1.0,E14,2000.0,,5300149412.0,0.0,1.0,60.0,70300000.0,ST,0.0
49,2428.0,0.0,0.0,0.0,295000.0,33121.0,1000.0,1.0,63.0,49,0,0,0,0,0,1,1,21,0,3026.0,00400866,702533.0,,0.0,,,,F,,206.0,206.0,Z001,Z1,,,1000.0,,2100.0,,5300019363.0,0.0,1.0,14.0,10202000.0,MM,5766.0,00120111,706985.0,,0.0,,,,F,,708.0,708.0,Z010,Y2,280.0,1411.0,1.0,E13,2100.0,,5300359321.0,0.0,1.0,42.0,070400000,ST,0.0,49,30960012,1900,,0,0,0,0,F,,272,272.0,Z012,Y4,0,0,1,E11,3000,,5300136925.0,0.0,1,21,550100000,ST,0.05,1,2535.0,60033517,700000.0,,0.0,,,,F,30.0,723.0,723.0,Z001,V3,60.0,241938.0,1.0,E19,2100.0,,5300393550.0,3.0,1.0,56.0,10401000.0,ST,0.0
