Materialnummer,Lieferant OB,Vertrag OB,Vertragsposition OB,Planlieferzeit Vertrag,Vertrag Fix1,Vertrag_Fix2,Beschaffungsart,Sonderbeschaffungsart,Disponent,Einkäufer,DispoGruppe,Dispolosgröße,Gesamtbestand,Gesamtwert,Preiseinheit,Kalender,Werk OB,Werk Infosatz,Infosatznummer,Infosatztyp,WE_Bearbeitungszeit,Planlieferzeit Mat-Stamm,Warengruppe,Basiseinheit,Anomaly_Score
60051100,715646,,0,0,0,0,F,,228,228.0,Z010,Y2,0,0,100,E11,2000,,5300501967.0,0.0,1,28,10102000,ST,0.36633333333333334
00310071,703079,,0,0,0,0,F,,707,707.0,Z001,Z1,0,0,1,,2000,,5300018284.0,0.0,15,56,110100000,ST,0.5270396825396826
34471302UB,1000,,0,0,0,0,F,,991,991.0,Z008,TB,0,0,1,,2100,,5300066321.0,0.0,1,3,10304000,ST,0.21328054279380915
00360224,701806,5500000415.0,10,4,4,60,F,,708,708.0,Z008,V5,20570,8159,100,E98,2000,,5300174105.0,0.0,2,4,140100000,ST,0.45
60050729,706671,,0,0,0,0,F,,277,277.0,Z012,Z7,40,2260,1,,3000,,5300418574.0,0.0,1,70,060100000,ST,0.64
00346610,707605,,0,0,0,0,F,,215,215.0,Z001,V4,220,7675,100,E98,3000,,5300503669.0,0.0,1,35,080600000,ST,0.19
60059515,702447,,0,0,0,0,F,,715,715.0,Z001,Y6,40000,13664,100,E13,2000,,5300426272.0,0.0,1,42,100300000,MM,0.1475
34390503,701318,,0,0,0,0,F,,202,202.0,Z001,Y2,0,0,1,E13,2100,,5300068812.0,0.0,1,28,010103000,ST,0.88
00420296,702004,,0,0,0,0,F,,223,223.0,Z001,Z1,0,0,1,,2000,,5300022722.0,0.0,1,7,010103000,ST,0.09466526345059796
60021598,702590,,0,0,0,0,F,,203,203.0,Z008,Y6,0,0,100,E11,2100,,5300389037.0,0.0,1,14,520100000,ST,0.6729007936507937
00340814,702472,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,1,,2100,,5300060486.0,0.0,1,14,080600000,ST,0.015739130434782606
00310393,700015,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,1,,2000,,5300001478.0,0.0,1,21,130000000,ST,0.05
21331500UB,704926,,0,0,0,0,F,,223,223.0,Z001,Z1,0,0,1,,2100,,5300150278.0,0.0,1,42,10401000,ST,0.4431415382862749
60054396,701230,,0,0,0,0,F,,215,215.0,Z001,Z1,0,0,100,,2100,,5300449356.0,0.0,1,21,080600000,ST,0.3557619047619048
24946500UB,2000,,0,0,0,0,F,40.0,228,228.0,Z012,Z1,0,0,1,,3000,3000.0,5300256426.0,0.0,1,49,10403000,ST,0.5598634421134422
95174236,2000,,0,0,0,0,F,40.0,252,252.0,Z012,Z4,0,0,1,,3000,3000.0,5300310700.0,0.0,1,999,550100000,ST,0.0
00311361,700020,,0,0,0,0,F,,708,708.0,Z011,X4,0,0,100,E20,3000,,5300166363.0,0.0,1,84,140100000,ST,0.7
00340227,700066,,0,0,0,0,F,,203,203.0,Z011,Y5,30,147274,1,E11,2100,,5300080339.0,0.0,1,168,131300000,ST,0.4
95194454UB,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,1,,3000,3000.0,5300314307.0,0.0,1,999,40100000,ST,0.0
31067300,2000,,0,0,0,0,F,40.0,252,252.0,Z012,Z4,0,0,1,,3000,3000.0,5300270702.0,0.0,1,7,550100000,ST,0.09466526345059796
60046212,1900,,0,0,0,0,F,,275,275.0,Z012,Z7,0,0,1,,3000,,5300465823.0,0.0,1,47,080500000,ST,0.5598634421134422
00390893,2000,,0,0,0,0,F,40.0,206,206.0,Z001,Z7,2340,10785,100,,2100,2100.0,5300062680.0,0.0,1,2,530300000,ST,0.15
60063892,701318,,0,0,0,0,F,,202,202.0,Z001,Z2,300,990,100,,2000,,5300497137.0,0.0,1,28,010305000,ST,0.24
00347000,708038,5500006674.0,10,14,14,84,F,,715,715.0,Z001,Y6,40,17102,1,E11,2000,,5300154552.0,0.0,1,84,80100000,ST,0.6433333333333333
23285800UB,1000,,0,0,0,0,F,,991,991.0,Z008,TB,0,0,1,,2100,,5300024488.0,3.0,1,42,10403000,ST,0.4431415382862749
60029462,701318,,0,0,0,0,F,,202,202.0,Z001,Y2,0,0,100,E13,2100,,5300383321.0,0.0,1,35,010102000,ST,0.961
34307400UB,1000,,0,0,0,0,F,,991,991.0,Z008,Z5,0,0,1,,2000,,5300053960.0,0.0,1,42,10401000,ST,0.4431415382862749
00360814,700020,5500003033.0,10,4,4,60,F,,708,708.0,Z011,X4,3950,889,100,E20,2100,,5300098321.0,0.0,1,4,140100000,ST,0.18
80660411,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Y9,0,0,100,E11,3000,3000.0,5300296130.0,0.0,1,14,520100000,ST,0.6729007936507937
28121601,1000,,0,0,0,0,F,,991,991.0,Z008,TB,0,0,1,,3000,,5300036111.0,0.0,1,3,010301000,ST,0.21328054279380915
31105305,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,100,,3000,3000.0,5300271348.0,0.0,1,42,10102000,ST,0.8318333333333335
24914900,2100,,0,0,0,0,F,41.0,224,224.0,Z012,Z1,0,0,1,,3000,3000.0,5300198551.0,0.0,1,42,10402000,ST,0.4431415382862749
00385970,708008,,0,0,0,0,F,,703,703.0,Z008,Y2,530,3074,100,E11,2100,,5300154153.0,0.0,1,14,120000000,ST,0.14375
00347005,708038,,0,0,0,0,F,,215,215.0,Z001,Y6,50,4376,100,E11,2000,,5300153264.0,0.0,1,84,080100000,ST,0.35
36020905UB,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,100,,3000,3000.0,5300289620.0,0.0,1,999,10102000,ST,0.51
60042044,700535,,0,0,0,0,F,,233,233.0,Z011,Z7,0,0,1,,2000,,5300394124.0,0.0,1,21,110400000,ST,0.05
27041102,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z4,0,0,1,,3000,3000.0,5300364939.0,0.0,1,42,60100000,ST,0.4431415382862749
24793702UB,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Y3,0,0,100,E12,3000,3000.0,5300254162.0,0.0,1,999,10102000,ST,0.51
00190042,701806,,0,0,0,0,F,,208,208.0,Z011,V4,490,1309,100,E98,3000,,5300406823.0,0.0,2,14,140700000,ST,0.21346428571428572
00360370,701806,,0,0,0,0,F,,208,208.0,Z008,X5,1000,4107,100,E99,2700,,5300174220.0,0.0,1,4,140100000,ST,0.1498095238095238
00130164,703568,,0,0,0,0,F,,203,203.0,Z001,Z1,0,0,1,,2000,,5300011457.0,0.0,15,84,070200000,ST,0.58
34530512,1000,,0,0,0,0,F,,991,991.0,Z008,TB,0,0,1,,2000,,5300043342.0,0.0,1,28,010304000,ST,0.88
60102209,709569,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,100,,2100,,5300549653.0,0.0,1,30,100400000,ST,0.36633333333333334
60061659,1000,,0,0,0,0,F,,991,991.0,Z008,TB,0,0,1,,2000,,5300427554.0,0.0,1,42,10403000,ST,0.4431415382862749
00370510,700020,5500001741.0,10,4,4,60,F,,708,708.0,Z011,X4,16830,4092,100,E20,2000,,5300004097.0,0.0,1,4,140100000,ST,0.09
34548101,2100,,0,0,0,0,F,41.0,224,224.0,Z012,Z4,1330,53647,100,,3000,3000.0,5300199607.0,0.0,1,31,010304000,ST,0.26
60013580,702225,5500008634.0,10,42,42,112,F,,713,713.0,Z004,TB,60,167100,1,,2100,,5300373356.0,0.0,1,42,10404000,ST,0.14970238095238095
28180515UB,2100,,0,0,0,0,F,41.0,202,202.0,Z012,Z5,0,0,1,,3000,2000.0,5300198878.0,0.0,1,999,40000000,ST,0.0
80430616,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Y2,0,0,100,E11,3000,3000.0,5300295151.0,0.0,1,999,520100000,ST,0.51
60034292,702225,,0,0,0,0,F,30.0,219,219.0,Z008,Z1,1830,7290354,1,,2000,,5300385997.0,3.0,1,56,550100000,ST,0.62
30069449,1900,,0,0,0,0,F,,206,206.0,Z001,Y4,0,0,100,E11,2000,,5300140913.0,0.0,1,5,550100000,ST,0.4039296536796537
80490406,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Y9,0,0,100,E11,3000,3000.0,5300295511.0,0.0,1,999,520100000,ST,0.51
60014510,2000,,0,0,0,0,F,40.0,219,219.0,Z001,Z1,2010,520533,1,,3000,2100.0,5300374774.0,0.0,1,168,040400000,ST,0.71
24341700UB,702225,,0,0,0,0,F,,213,213.0,Z008,TB,0,0,1,,2000,,5300084790.0,0.0,1,56,10402000,ST,0.17546428571428568
04004824,705715,,0,0,0,0,F,,206,206.0,Z001,Z7,0,0,100,,2000,,5300107910.0,0.0,1,14,090300000,ST,0.6729007936507937
23304106,2100,,0,0,0,0,F,41.0,215,215.0,Z011,Z7,0,0,100,,2000,3000.0,5300197650.0,0.0,2,3,100202000,ST,0.27901298701298693
23277304,702225,,0,0,0,0,F,,221,221.0,Z001,Z7,0,0,1,,2000,,5300083776.0,0.0,1,28,010102000,ST,0.88
00100338,706611,,0,0,0,0,F,,708,708.0,Z011,Y6,920,13767,1,E14,2000,,5300092073.0,0.0,1,42,070300000,ST,0.4275
21266200UB,704955,,0,0,0,0,F,,228,228.0,Z005,TB,0,0,1,,2000,,5300074622.0,0.0,1,42,10401000,ST,0.4431415382862749
33649302,700230,4600004886.0,10,21,0,0,F,,215,215.0,Z001,Y4,0,0,1,E14,2100,,5300050761.0,0.0,1,21,100202000,ST,0.036153846153846154
90230403,708008,,0,0,0,0,F,,206,206.0,Z001,Y4,0,0,1,E11,2000,,5300191978.0,0.0,1,30,520200000,ST,0.8859999999999999
96080176,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z4,0,0,1,,3000,3000.0,5300314983.0,0.0,1,25,10304000,ST,0.88
00240201,703338,,0,0,0,0,F,,219,219.0,Z001,Z1,0,0,1,,2100,,5300089412.0,0.0,1,42,090100000,ST,0.4431415382862749
24543002,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Y3,0,0,100,E12,3000,3000.0,5300248064.0,0.0,1,55,10102000,ST,0.924
30093006,1900,,0,0,0,0,F,,219,219.0,Z001,Z1,0,0,1000,,2100,,5300112233.0,0.0,1,5,010102000,ST,0.21483838383838383
21292104,702225,,0,0,0,0,F,40.0,221,221.0,Z001,Z6,0,0,100,,2100,,5300137129.0,0.0,1,3,010102000,ST,0.38376298701298717
00160067,702681,,0,0,0,0,F,,203,203.0,Z001,Y9,100,23528,1,E11,2000,,5300015731.0,0.0,1,168,110500000,ST,0.57
04003782,700961,,0,0,0,0,F,,203,203.0,Z001,Z7,0,0,1,,2000,,5300107403.0,0.0,1,21,070600000,ST,0.05
30010282,1900,,0,0,0,0,F,,206,206.0,Z001,Y4,0,0,1,E11,2000,,5300082110.0,0.0,1,5,550100000,ST,0.21893896770223406
60096765,704507,,0,0,0,0,F,,996,998.0,Z001,Z1,0,0,100,,2100,,5300523406.0,0.0,1,999,530104000,ST,0.51
00110627,708551,,0,0,0,0,F,,208,208.0,Z010,Y6,100,11,100,E14,3000,,5300149415.0,0.0,1,42,070300000,ST,0.504
34257800UB,700670,,0,0,0,0,F,,223,223.0,Z001,Z1,0,0,1,,2100,,5300051693.0,0.0,1,42,10401000,ST,0.4431415382862749
30021257,1900,,0,0,0,0,F,,278,278.0,Z012,Z1,40,2748,1,,3000,,5300163481.0,0.0,1,19,100000000,ST,0.55
00401665,708082,,0,0,0,0,F,,203,203.0,Z002,Y3,0,0,1,E11,2000,,5300133012.0,0.0,40,90,131000000,ST,0.82
60068644,706671,,0,0,0,0,F,,233,233.0,Z001,Y3,3050,70691,100,E13,2000,,5300433713.0,0.0,1,42,060100000,ST,0.23
31102000UB,702225,,0,0,0,0,F,,213,213.0,Z008,Z3,0,0,1,,2100,,5300060897.0,0.0,1,56,10405000,ST,0.17546428571428568
33630139,700137,,0,0,0,0,F,,223,223.0,Z001,Z1,0,0,100,,2100,,,,1,42,010103000,ST,0.8318333333333335
00350060,700020,,0,0,0,0,F,,208,208.0,Z011,X4,50,32,100,E20,2000,,5300014889.0,0.0,1,13,140200000,ST,0.5260198412698412
00340675,2000,,0,0,0,0,F,40.0,215,215.0,Z012,Z1,0,0,100,,3000,3000.0,5300209984.0,0.0,1,84,80600000,ST,0.7
34930400UB,1000,,0,0,0,0,F,,205,205.0,Z008,EX,30,199542,1,,2100,,5300048560.0,0.0,1,3,010403000,ST,0.22325076312576309
00392642,701360,,0,0,0,0,F,,206,206.0,Z012,Z1,0,0,1,,3000,,5300179207.0,0.0,1,100,520300000,ST,0.35
37205201,2000,,0,0,0,0,F,40.0,989,989.0,Z012,Z1,0,0,1,,3000,3000.0,5300293453.0,0.0,1,999,10102000,ST,0.0
04004161,700985,,0,0,0,0,F,,278,278.0,Z012,Y4,370,1368,100,E13,3000,,5300157205.0,0.0,1,7,090400000,ST,0.27846428571428566
24474500,2000,,0,0,0,0,F,40.0,224,224.0,Z012,EX,0,0,1,,3000,3000.0,5300247663.0,0.0,1,42,10402000,ST,0.4431415382862749
60115293,701806,,0,0,0,0,F,,208,208.0,Z011,V4,6290,2503,100,E98,2000,,5300533837.0,0.0,1,21,140700000,ST,0.12
494116,700185,,0,0,0,0,F,,203,203.0,Z001,Y9,90,8689,1,E15,3000,,5300049373.0,0.0,1,21,131500000,ST,0.41
00346914,702686,,0,0,0,0,F,,215,215.0,Z003,Y6,30,1571,1,E13,3000,,5300156161.0,0.0,1,84,080100000,ST,0.18
25485000,1900,,0,0,0,0,F,40.0,206,206.0,Z001,Z1,0,0,1,,2100,,5300151672.0,0.0,1,3,010401000,ST,0.21328054279380915
21274906UB,700000,,0,0,0,0,F,,723,723.0,Z001,V3,0,0,1,E19,2100,,5300137678.0,0.0,1,28,10102000,ST,0.88
00230105,700020,,0,0,0,0,F,,208,208.0,Z011,X4,930,575,100,E20,2000,,5300005661.0,0.0,1,12,140700000,ST,0.25971428571428573
60007625,709741,,0,0,0,0,F,30.0,213,213.0,Z008,X5,0,0,1,E20,2000,,5300382280.0,3.0,1,42,10403000,ST,0.4431415382862749
00386049,708008,,0,0,0,0,F,,998,998.0,Z001,Z1,0,0,100,,2000,,5300183720.0,0.0,1,14,120000000,ST,0.6729007936507937
00120396,706985,,0,0,0,0,F,,708,708.0,Z011,Y9,130,26846,1,E13,2000,,5300359370.0,0.0,1,42,070400000,ST,0.4325
80580109,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Z1,0,0,100,,3000,3000.0,5300388156.0,0.0,1,14,520100000,ST,0.6729007936507937
60086238,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300466478.0,0.0,1,10,10401000,ST,0.0269156010230179
24041401UB,2000,,0,0,0,0,F,40.0,989,989.0,Z012,Z1,0,0,100,,3000,3000.0,5300241594.0,0.0,1,999,10102000,ST,0.51
30133900UB,1000,,0,0,0,0,F,,205,205.0,Z008,EX,0,0,1,,2100,,5300192778.0,0.0,1,3,10402000,ST,0.21328054279380915
34216901,2000,,0,0,0,0,F,40.0,233,233.0,Z012,Y4,480,116583,1,E11,3000,3000.0,5300277540.0,0.0,1,140,060100000,ST,0.51
04007904,707144,,0,0,0,0,F,,206,206.0,Z001,Y4,0,0,1,E11,2000,,5300173276.0,0.0,1,77,080300000,ST,0.88
0100344,701806,,0,0,0,0,F,,208,208.0,Z011,V4,0,0,100,E98,2100,,5300393211.0,0.0,2,140,140700000,ST,0.77
27035015UB,701318,,0,0,0,0,F,,202,202.0,Z001,Z2,250,5025,1,,2000,,5300149153.0,0.0,1,28,010102000,ST,0.54
00270800,708105,,0,0,0,0,F,,206,206.0,Z001,Z1,10,111825,1,,3000,,5300137649.0,0.0,1,30,070100000,ST,0.42
00290245,700538,,0,0,0,0,F,,203,203.0,Z002,Y3,0,0,1,E11,2000,,5300015319.0,0.0,1,14,131100000,ST,0.015739130434782606
60038474,2000,,0,0,0,0,F,40.0,219,219.0,Z012,Z1,20,205,100,,3000,3000.0,5300391711.0,0.0,1,999,060100000,ST,0.44
30101100,1900,,0,0,0,0,F,40.0,206,206.0,Z001,Z1,0,0,1,,2100,,5300150763.0,0.0,1,3,010401000,ST,0.21328054279380915
30086000,1900,,0,0,0,0,F,,219,219.0,Z001,Z1,0,0,1,,2100,,5300084702.0,0.0,1,5,010401000,ST,0.21893896770223406
23020407,2000,,0,0,0,0,F,40.0,213,213.0,Z012,Z1,0,0,1,,3000,3000.0,5300229015.0,0.0,1,999,010103000,ST,0.0
60053595,2100,,0,0,0,0,F,41.0,202,202.0,Z012,Z1,0,0,1,,3000,3000.0,5300419205.0,0.0,1,112,050400000,ST,0.36
24753600UB,1000,,0,0,0,0,F,,991,991.0,Z008,TB,0,0,1,,2000,,5300177461.0,0.0,1,42,10403000,ST,0.4431415382862749
01558902,2000,,0,0,0,0,F,40.0,211,211.0,Z003,Z6,0,0,100,,2100,3000.0,5300223615.0,0.0,1,3,10502000,ST,0.38376298701298717
95143133UB,1000,,0,0,0,0,F,,991,991.0,Z008,Z5,0,0,1,,2000,,5300096425.0,0.0,1,42,10401000,ST,0.4431415382862749
96192238,2000,,0,0,0,0,F,40.0,205,205.0,Z012,Z1,0,0,1,,3000,3000.0,5300316937.0,0.0,1,999,10401000,ST,0.0
60082086,701314,,0,0,0,0,F,,233,233.0,Z011,Y3,180,1185,100,E15,2100,,5300524753.0,0.0,1,70,060100000,ST,0.34
00370511,700020,,0,0,0,0,F,,208,208.0,Z011,X4,210,912,100,E20,3000,,5300004101.0,0.0,1,12,140100000,ST,0.34346428571428567
95192122,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,1,,3000,3000.0,5300312968.0,0.0,1,999,10102000,ST,0.0
60019201,2000,,0,0,0,0,F,,215,215.0,Z001,Y6,60,9006,1,E13,2100,2100.0,5300496437.0,0.0,1,84,080100000,ST,0.19
24549000,702225,,0,0,0,0,F,,213,213.0,Z008,Z1,0,0,1,,2000,,5300123464.0,0.0,1,56,010401000,ST,0.17546428571428568
24730601,2000,,0,0,0,0,F,40.0,212,212.0,Z012,Z1,0,0,100,,3000,3000.0,5300252383.0,0.0,1,999,10102000,ST,0.51
34659800UB,1000,,0,0,0,0,F,,991,991.0,Z008,Z4,0,0,1,,2100,,5300169667.0,0.0,1,42,10401000,ST,0.4431415382862749
80652307,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Z1,0,0,100,,3000,3000.0,5300296049.0,0.0,1,14,520100000,ST,0.6729007936507937
35020141,708174,,0,0,0,0,F,,272,272.0,Z012,Z7,60,8823,100,,3000,,5300135643.0,0.0,1,21,100201000,ST,0.06
00100618,700222,,0,0,0,0,F,,208,208.0,Z011,Y9,0,0,100,E11,2100,,5300089700.0,0.0,1,21,070900000,ST,0.3557619047619048
00385930UB,711636,,0,0,0,0,F,,203,203.0,Z001,Z1,0,0,1,,2000,,5300362580.0,0.0,1,14,10102000,ST,0.015739130434782606
23278100UB,702225,,0,0,0,0,F,,213,213.0,Z008,TB,0,0,1,,2100,,5300073762.0,0.0,1,56,10402000,ST,0.17546428571428568
23704201UB,704926,,0,0,0,0,F,,223,223.0,Z001,Z6,0,0,1,,2000,,5300162934.0,0.0,1,28,10102000,ST,0.88
60029574,2000,,0,0,0,0,F,40.0,215,215.0,Z012,Z1,0,0,1,,3000,3000.0,5300424450.0,0.0,1,70,80600000,ST,0.985
00160093,702133,,0,0,0,0,F,,203,203.0,Z001,Y2,0,0,1,E11,2000,,5300073766.0,0.0,1,35,130404000,ST,0.38186596736596734
28210500UB,704926,4600009210.0,100,42,0,0,F,30.0,223,223.0,Z001,Y2,0,0,1,E13,2100,,5300357260.0,3.0,1,42,10403000,ST,0.67101712940929
23259904,2100,,0,0,0,0,F,41.0,208,208.0,Z008,Z2,1890,34729,100,,3000,2000.0,5300197497.0,0.0,1,105,140400000,ST,0.504
60102029,708008,,0,0,0,0,F,,206,206.0,Z001,Z7,0,0,100,,2000,,5300505405.0,0.0,1,30,520200000,ST,0.36633333333333334
34995901,2100,,0,0,0,0,F,41.0,223,223.0,Z012,Z5,30,3412,100,,3000,2000.0,5300199885.0,0.0,1,999,010502000,ST,0.36
60033719,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300388927.0,0.0,1,29,010102000,ST,0.8859999999999999
00100238,2000,,0,0,0,0,F,40.0,208,208.0,Z008,Z2,10,345,1,,3000,3000.0,5300200533.0,0.0,1,42,070300000,ST,0.5269226884226882
00270697,701348,,0,0,0,0,F,,206,206.0,Z002,Z2,0,0,1,,2000,,5300012604.0,0.0,1,21,131400000,ST,0.05
23112800,2000,,0,0,0,0,F,40.0,252,252.0,Z012,EX,0,0,1,,3000,3000.0,5300231052.0,0.0,1,999,550100000,ST,0.0
80580807,702590,,0,0,0,0,F,,203,203.0,Z008,Y6,10,772,100,E11,2000,,5300190157.0,0.0,1,14,520100000,ST,0.5659722222222222
60006868,709124,,0,0,0,0,F,,276,276.0,Z012,Y4,90,295465,1,E13,3000,,5300356562.0,0.0,1,140,080100000,ST,0.64
60038788,2000,,0,0,0,0,F,40.0,215,215.0,Z012,Z1,10,16017,1,,3000,3000.0,5300472414.0,0.0,1,84,080400000,ST,0.04
24931714,700000,,0,0,0,0,F,,723,723.0,Z001,V3,80,1964,100,E19,2100,,5300193363.0,0.0,1,28,010502000,ST,0.348
60027391,700000,,0,0,0,0,F,,223,223.0,Z001,X2,16790,415893,100,E20,2000,,5300379233.0,0.0,1,28,010102000,ST,0.1375
00150063,700020,5500002066.0,10,4,4,60,F,,708,708.0,Z011,X4,1570,59875,1,E20,2100,,5300166335.0,0.0,1,4,140700000,ST,0.2975
00391008,2000,,0,0,0,0,F,40.0,206,206.0,Z001,Z1,460,8872,1,,2100,3000.0,5300123730.0,0.0,1,3,530300000,ST,0.34547785547785553
37230703,709722,,0,0,0,0,F,,203,203.0,Z008,Y9,0,0,100,E13,3000,,5300393829.0,0.0,1,84,050400000,ST,0.7
34573500UB,704276,,0,0,0,0,F,,228,228.0,Z001,Y2,0,0,1,E14,2000,,5300082943.0,0.0,1,42,10402000,ST,0.4431415382862749
23226200UB,702225,,0,0,0,0,F,,213,213.0,Z008,Z2,0,0,100,,2000,,5300119697.0,0.0,1,56,010401000,ST,0.924
60025492,1000,,0,0,0,0,F,,991,991.0,Z008,TB,0,0,1,,2100,,5300378984.0,0.0,1,42,10403000,ST,0.4431415382862749
04000812,706822,,0,0,0,0,F,,272,272.0,Z012,Z7,50,22851,1,,3000,,5300105709.0,0.0,1,21,080200000,ST,0.43
00210066,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Z1,0,0,1,,3000,3000.0,5300204523.0,0.0,1,28,131200000,ST,0.88
00381101,702549,,0,0,0,0,F,,215,215.0,Z001,Y2,0,0,100,E13,2000,,5300080619.0,0.0,1,49,100202000,ST,0.9423333333333334
60022624,2100,,0,0,0,0,F,41.0,224,224.0,Z012,Z5,0,0,100,,3000,3000.0,5300420232.0,0.0,1,32,010102000,ST,0.7663333333333333
04001989,707779,,0,0,0,0,F,,206,206.0,Z001,Z2,0,0,100,,2000,,5300124389.0,0.0,1,28,131400000,ST,0.36633333333333334
00120088,702258,,0,0,0,0,F,,203,203.0,Z001,Z1,50,191,1,,2000,,5300005622.0,0.0,2,21,070400000,ST,0.45
25497331,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,100,,3000,3000.0,5300259720.0,0.0,1,999,10102000,ST,0.51
60012401,702225,,0,0,0,0,F,,213,213.0,Z008,Z2,0,0,100,,2100,,5300360433.0,0.0,1,56,010402000,ST,0.924
60069764,700722,,0,0,0,0,F,,228,228.0,Z001,Z1,0,0,1,,2000,,5300469784.0,0.0,1,42,010301000,ST,0.4431415382862749
00360958,701806,,0,0,0,0,F,,272,272.0,Z012,Z7,480,11431,1,,3000,,5300167607.0,0.0,1,28,140100000,ST,0.48
60100796,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300529567.0,0.0,1,10,00,ST,0.0269156010230179
00385274,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Z1,450,1792,1,,3000,3000.0,5300214311.0,0.0,1,999,140700000,ST,0.23
34445100,715408,,0,0,0,0,F,30.0,223,223.0,Z004,TB,0,0,1,,2100,,5300436049.0,3.0,1,56,010403000,ST,0.17546428571428568
04103978,701112,,0,0,0,0,F,,206,206.0,Z001,Z2,0,0,1,,2000,,5300104423.0,0.0,1,56,090100000,ST,0.17546428571428568
95196206,700151,,0,0,0,0,F,40.0,996,996.0,Z001,Z1,0,0,100,,2100,,5300177290.0,0.0,1,3,060100000,ST,0.38376298701298717
00310985,2100,,0,0,0,0,F,41.0,202,202.0,Z012,Z4,0,0,1,,3000,3000.0,5300366339.0,0.0,1,90,030202000,ST,0.28
04007619,703350,,0,0,0,0,F,,279,279.0,Z001,Z1,60,57237,1,,3000,,5300167574.0,0.0,1,42,071000000,ST,0.6225
60112470,701056,,0,0,0,0,F,,706,706.0,Z011,Y4,0,0,100,E12,2000,,5300527430.0,0.0,1,28,130403000,ST,0.36633333333333334
23240112,1000,,0,0,0,0,F,,991,991.0,Z008,TB,0,0,100,,2000,,5300074486.0,0.0,1,28,010102000,ST,0.36633333333333334
60014825-02,715646,,0,0,0,0,F,,228,228.0,Z010,Y2,0,0,100,E13,2100,,5300470184.0,0.0,1,42,010102000,ST,0.8318333333333335
00260231,700985,,0,0,0,0,F,,203,203.0,Z005,Y2,80,5063,100,E13,2000,,5300391323.0,0.0,1,42,090300000,ST,0.2075
23094900,2100,,0,0,0,0,F,41.0,999,999.0,Z012,Z4,0,0,1,,3000,3000.0,5300520068.0,0.0,1,999,550100000,ST,0.0
04005917,706817,,0,0,0,0,F,,215,215.0,Z001,Y4,0,0,100,E13,2000,,5300122025.0,0.0,1,21,100202000,ST,0.3557619047619048
60019662,701806,,0,0,0,0,F,,208,208.0,Z011,V4,920,1577,100,E98,2100,,5300385053.0,0.0,2,14,140100000,ST,0.2297142857142857
60034737,719295,,0,0,0,0,F,,213,213.0,Z008,Y9,0,0,1,E14,2100,,5300548648.0,0.0,1,49,10402000,ST,0.5598634421134422
34748703,2000,,0,0,0,0,F,40.0,233,233.0,Z011,Y4,0,0,100,E15,2100,3000.0,5300283966.0,0.0,1,3,010301000,ST,0.38376298701298717
60007687,2000,,0,0,0,0,F,40.0,228,228.0,Z012,Z1,0,0,1,,3000,3000.0,5300449509.0,0.0,1,999,10305000,ST,0.0
00393903,701948,,0,0,0,0,F,,206,206.0,Z001,Y4,60,545,1,E12,2000,,5300135886.0,0.0,1,30,530104000,ST,0.85
00120856,706985,,0,0,0,0,F,,708,708.0,Z011,Y9,470,205744,1,E13,2000,,5300096171.0,0.0,1,42,070400000,ST,0.4775
36940315,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,1,,3000,3000.0,5300291816.0,0.0,1,999,0,ST,0.0
24776225,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,1,,3000,3000.0,5300353967.0,0.0,1,999,10304000,ST,0.0
24242601,2000,,0,0,0,0,F,40.0,233,233.0,Z011,Y4,0,0,1,E15,2100,3000.0,5300243814.0,0.0,1,3,140400000,ST,0.21328054279380915
23905801,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,1,,3000,3000.0,5300239800.0,0.0,1,42,10102000,ST,0.4431415382862749
60038074,701806,,0,0,0,0,F,,272,272.0,Z012,Z7,840,1876,100,,3000,,5300394617.0,0.0,1,7,140100000,ST,0.2707142857142857
