Material number,Supplier,Contract,Contract Position,Fulfillment time,Fixed contract 1,Fixed contract 2,Procurement type,Special procurement type,Dispatcher,Buyer,Purchasing group,Purchasing lot size,Total quantity,Total value,Price unit,Calendar,Plant,Plant information record,Information record number,Information record type,Plant processing time,Material master time,Product group,Base unit,Fulfillment time_z_score,Fulfillment time_outlier,Fixed contract 1_z_score,Fixed contract 1_outlier,Fixed contract 2_z_score,Fixed contract 2_outlier,Total quantity_z_score,Total quantity_outlier,Total value_z_score,Total value_outlier,Price unit_z_score,Price unit_outlier,Plant processing time_z_score,Plant processing time_outlier,Material master time_z_score,Material master time_outlier,anomaly_label,xgb_anomaly
96100704,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,100,,3000,3000.0,5300315328.0,0.0,1,42,10103000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.08202253195016732,0,0,0
96153047,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,100,,3000,3000.0,5300316144.0,0.0,1,28,10102000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.23061407533815154,0,0,0
80061607,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300294469.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80061609,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300294470.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80181403,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300294537.0,0.0,1,30,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.20938671199701092,0,0,0
80201205,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300359089.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80220906,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300294656.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80290707,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300294810.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80291207,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300294834.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80291504,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300294847.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80291607,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300294858.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80291807,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300294866.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80360508,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300294923.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80420159,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300294984.0,0.0,1,21,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.30490984703214363,0,0,0
80430230,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354277.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80430439,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300366000.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80431337,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300363320.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80431537,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300363321.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80431725,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300359093.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80432020,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354279.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80440407,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300295374.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80440507,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300295380.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80442007,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300295481.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80491706,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300359094.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80510101,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300295541.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80580109,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300388156.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80580409,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300394280.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80581409,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300394287.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80581509,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300394288.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80620204,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354281.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80620304,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300357603.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80620603,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300369554.0,0.0,1,30,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.20938671199701092,0,0,0
80620701,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300295745.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80620803,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354283.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80620804,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354284.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80621103,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300359095.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80622403,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300359096.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80640202,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354285.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80640302,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300359097.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80642402,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354287.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80650410,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354288.0,0.0,1,21,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.30490984703214363,0,0,0
80650411,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354289.0,0.0,1,21,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.30490984703214363,0,0,0
80650510,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354290.0,0.0,1,21,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.30490984703214363,0,0,0
80650511,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354291.0,0.0,1,21,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.30490984703214363,0,0,0
80650610,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354292.0,0.0,1,21,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.30490984703214363,0,0,0
80650611,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354293.0,0.0,1,21,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.30490984703214363,0,0,0
80650710,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354294.0,0.0,1,21,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.30490984703214363,0,0,0
80650711,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354295.0,0.0,1,21,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.30490984703214363,0,0,0
80650910,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354296.0,0.0,1,21,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.30490984703214363,0,0,0
80650911,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354297.0,0.0,1,21,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.30490984703214363,0,0,0
80651208,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300295962.0,0.0,1,21,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.30490984703214363,0,0,0
80651310,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354300.0,0.0,1,21,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.30490984703214363,0,0,0
80651311,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354301.0,0.0,1,21,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.30490984703214363,0,0,0
80651410,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300295988.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80651411,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354302.0,0.0,1,99,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.5229573232723399,0,0,0
80651412,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300295989.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80651709,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300296016.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80651710,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354303.0,0.0,1,28,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.23061407533815154,0,0,0
80651711,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354304.0,0.0,1,28,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.23061407533815154,0,0,0
80651712,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300296017.0,0.0,1,21,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.30490984703214363,0,0,0
80652307,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300296049.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80652309,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300360078.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80660421,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300357954.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80660821,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300357958.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80660921,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300357959.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80661021,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300357960.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80661121,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300357961.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80661221,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300357962.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80661321,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300357963.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80661421,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300357964.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80661718,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300296327.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80661721,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300357967.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80662018,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300296354.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80692001,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300359099.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80720420,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300363324.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80720817,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300359101.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80720819,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300296618.0,0.0,1,15,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3685919370555655,0,0,0
80721214,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300359102.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80721217,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300359103.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80721717,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300359105.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80721719,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300359106.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80722017,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354308.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80722019,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354309.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80742002,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300296853.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80742005,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300296855.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80742302,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300296856.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80750804,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354311.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80751508,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354312.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80770501,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354313.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80791002,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300359108.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80800107,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300296987.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80800507,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300297038.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80800607,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300297047.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80800706,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300297054.0,0.0,1,30,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.20938671199701092,0,0,0
80800907,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300297066.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80801206,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300297090.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80801307,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300297099.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80801407,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300297107.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80801606,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300297122.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80802008,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300297137.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80820409,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354316.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80821006,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300359109.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80821009,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354317.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80821409,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354318.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80832002,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300359110.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80851600,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354319.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
80900630,2000,,0,,,,F,40.0,272,272.0,Z012,Z1,,,100,,3000,3000.0,5300430480.0,0.0,1,28,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.23061407533815154,0,0,0
80900639,2000,,0,,,,F,40.0,272,272.0,Z012,Z1,,,100,,3000,3000.0,5300370610.0,0.0,1,28,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.23061407533815154,0,0,0
80900739,2000,,0,,,,F,40.0,272,272.0,Z012,Z1,,,100,,3000,3000.0,5300370611.0,0.0,1,28,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.23061407533815154,0,0,0
80900826,2000,,0,,,,F,40.0,990,990.0,Z012,Z1,,,100,,3000,3000.0,5300366053.0,0.0,1,28,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.23061407533815154,0,0,0
80900834,2000,,0,,,,F,40.0,272,272.0,Z012,Z1,,,100,,3000,3000.0,5300366054.0,0.0,1,28,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.23061407533815154,0,0,0
80900836,2000,,0,,,,F,40.0,272,272.0,Z012,Z1,,,100,,3000,3000.0,5300366055.0,0.0,1,28,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.23061407533815154,0,0,0
80900837,2000,,0,,,,F,40.0,272,272.0,Z012,Z1,,,100,,3000,3000.0,5300366056.0,0.0,1,28,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.23061407533815154,0,0,0
80900838,2000,,0,,,,F,40.0,272,272.0,Z012,Z1,,,100,,3000,3000.0,5300366057.0,0.0,1,28,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.23061407533815154,0,0,0
80900839,2000,,0,,,,F,40.0,272,272.0,Z012,Z1,,,100,,3000,3000.0,5300419820.0,0.0,1,28,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.23061407533815154,0,0,0
80900930,2000,,0,,,,F,40.0,272,272.0,Z012,Z1,,,100,,3000,3000.0,5300430481.0,0.0,1,28,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.23061407533815154,0,0,0
80901039,2000,,0,,,,F,40.0,272,272.0,Z012,Z1,,,100,,3000,3000.0,5300370613.0,0.0,1,28,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.23061407533815154,0,0,0
80901139,2000,,0,,,,F,40.0,272,272.0,Z012,Z1,,,100,,3000,3000.0,5300370614.0,0.0,1,28,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.23061407533815154,0,0,0
80901234,2000,,0,,,,F,40.0,272,272.0,Z012,Z1,,,100,,3000,3000.0,5300378033.0,0.0,1,28,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.23061407533815154,0,0,0
80901236,2000,,0,,,,F,40.0,272,272.0,Z012,Z1,,,100,,3000,3000.0,5300378034.0,0.0,1,28,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.23061407533815154,0,0,0
80901237,2000,,0,,,,F,40.0,272,272.0,Z012,Z1,,,100,,3000,3000.0,5300378035.0,0.0,1,28,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.23061407533815154,0,0,0
80901238,2000,,0,,,,F,40.0,272,272.0,Z012,Z1,,,100,,3000,3000.0,5300378036.0,0.0,1,28,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.23061407533815154,0,0,0
